Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Year,Mileage,Price,SellType,OfficeCityState
41594269,EncarMeetgo,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,오토,가솔린,202301.0,56876.0,4480.0,일반,서울
41626513,EncarMeetgo,EncarDiagnosisP1,기아,모닝 어반 (JA),시그니처,오토,가솔린,202303.0,21158.0,1499.0,일반,경기
41787015,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 기아 레이,시그니처,오토,가솔린,202404.0,10209.0,1749.0,일반,경기
41943892,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 기아 레이,시그니처,오토,가솔린,202503.0,5346.0,1919.0,일반,경기
41896582,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 니로,1.6 HEV,오토,가솔린+전기,202112.0,17558.0,2300.0,일반,경기
41805087,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 기아 레이,프레스티지,오토,가솔린,202303.0,21621.0,1410.0,일반,서울
41805089,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 (GN7),2.5 가솔린 2WD,오토,가솔린,202301.0,46317.0,2890.0,일반,서울
41815871,EncarMeetgo,EncarDiagnosisP1,기아,K5 하이브리드 3세대,시그니처,오토,가솔린+전기,202307.0,75603.0,2430.0,일반,서울
41871586,EncarMeetgo,EncarDiagnosisP1,기아,스포티지 5세대 하이브리드,프레스티지 4WD,오토,가솔린+전기,202208.0,67352.0,2600.0,일반,서울
41938339,EncarMeetgo,EncarDiagnosisP1,기아,K8,2.5 가솔린 2WD,오토,가솔린,202204.0,54075.0,2300.0,일반,경기
41693011,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 하이브리드 (GN7),캘리그래피,오토,가솔린+전기,202311.0,55493.0,3770.0,일반,서울
41805088,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 기아 레이,밴,오토,가솔린,202311.0,77683.0,1120.0,일반,서울
41861920,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,가솔린 9인승 시그니처,오토,가솔린,202301.0,81661.0,2790.0,일반,서울
41805080,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 팰리세이드,디젤 2.2 2WD,오토,디젤,202412.0,29966.0,3550.0,일반,서울
41805091,EncarMeetgo,EncarDiagnosisP1,기아,K8,2.5 가솔린 2WD,오토,가솔린,202212.0,71299.0,2590.0,일반,서울
41879835,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,2.5,오토,가솔린,202203.0,65007.0,2420.0,일반,경기
41777719,EncarMeetgo,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 2.5 터보 2WD,오토,가솔린,202102.0,115549.0,2900.0,일반,서울
41873215,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 레이,프레스티지,오토,가솔린,202204.0,54928.0,1270.0,일반,경기
41901916,EncarMeetgo,EncarDiagnosisP1,현대,올 뉴 투싼,디젤 1.7 2WD,오토,디젤,201603.0,51511.0,1350.0,일반,경기
41873221,EncarMeetgo,EncarDiagnosisP0,기아,더 뉴 K5 2세대,2.0,오토,가솔린,201901.0,67105.0,1660.0,일반,경기
41873216,EncarMeetgo,EncarDiagnosisP0,현대,쏘나타 뉴 라이즈,2.0 모던,오토,가솔린,201803.0,129274.0,1270.0,일반,경기
41873218,EncarMeetgo,EncarDiagnosisP0,기아,더 뉴 쏘렌토,가솔린 2.0 터보 2WD,오토,가솔린,201804.0,87574.0,1999.0,일반,경기
41869310,EncarMeetgo,EncarDiagnosisP1,기아,K5,2.0 터보 GDI 노블레스,오토,가솔린,201201.0,131286.0,660.0,일반,경기
41873217,EncarMeetgo,EncarDiagnosisP0,기아,셀토스,가솔린 1.6 터보 4WD,오토,가솔린,201908.0,91447.0,1790.0,일반,경기
41876764,EncarMeetgo,EncarDiagnosisP1,현대,쏘나타 뉴 라이즈,2.0 모던,오토,가솔린,201902.0,88205.0,1630.0,일반,경기
41873220,EncarMeetgo,EncarDiagnosisP0,현대,올 뉴 투싼,디젤 1.7 2WD,오토,디젤,201808.0,87715.0,1420.0,일반,경기
41873219,EncarMeetgo,EncarDiagnosisP0,현대,올 뉴 투싼,디젤 2.0 2WD,오토,디젤,201703.0,82497.0,1550.0,일반,경기
41107635,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 시그니처,오토,디젤,202008.0,126960.0,2499.0,일반,부산
41316450,EncarMeetgo,EncarDiagnosisP1,제네시스,더 뉴 G70 슈팅브레이크,가솔린 2.5T 4WD,오토,가솔린,202310.0,49296.0,3620.0,일반,서울
41940100,EncarMeetgo,EncarDiagnosisP1,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,오토,디젤,201207.0,149364.0,750.0,일반,서울
41547574,EncarMeetgo,EncarDiagnosisP1,제네시스,GV70,2.5T 가솔린 2WD,오토,가솔린,202102.0,64188.0,3740.0,일반,서울
41927730,EncarMeetgo,EncarDiagnosisP1,쉐보레(GM대우),더 넥스트 스파크,LTZ,오토,가솔린,201606.0,86217.0,520.0,일반,서울
41542975,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),더 뉴 렉스턴 스포츠 칸,디젤 2.2 4WD,오토,디젤,202110.0,40992.0,2630.0,일반,부산
41945539,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 하이브리드 (GN7),캘리그래피,오토,가솔린+전기,202402.0,63980.0,3930.0,일반,부산
41894677,,,르노코리아(삼성),뉴SM3,SE 블랙,CVT,가솔린,201006.0,154079.0,250.0,일반,경북
41858275,,,현대,더 뉴 i30,2.0 PYL,오토,가솔린,201603.0,143275.0,580.0,일반,경북
41798402,,,르노코리아(삼성),SM6,2.0 LPe LE (장애인용),CVT,LPG(일반인 구입),201610.0,245914.0,450.0,일반,경북
41411698,,,쉐보레(GM대우),올 뉴 말리부,1.5 터보 LT,오토,가솔린,201609.0,99688.0,599.0,일반,경북
41956400,,,현대,그랜저 HG,HG300 익스클루시브,오토,가솔린,201511.0,160400.0,690.0,일반,경북
41615756,,,현대,제네시스 DH,G380 익스클루시브 AWD,오토,가솔린,201411.0,258572.0,740.0,일반,경북
41798038,,,기아,올 뉴 K7,3.3 GDI 노블레스,오토,가솔린,201606.0,185468.0,840.0,일반,경북
41760070,,,쉐보레(GM대우),올란도,1.6 디젤 LT,오토,디젤,201603.0,199638.0,440.0,일반,경북
41929552,,,쉐보레(GM대우),올 뉴 말리부,1.5 터보 LT,오토,가솔린,201707.0,193093.0,540.0,일반,경북
41919022,,,현대,i40 살룬,1.7 VGT,오토,디젤,201406.0,246268.0,380.0,일반,경북
41931005,,,쉐보레(GM대우),캡티바,2WD LT 프리미엄,오토,디젤,201312.0,178364.0,350.0,일반,경북
41945936,,,쉐보레(GM대우),말리부,2.0 LS 디럭스팩,오토,가솔린,201405.0,125593.0,299.0,일반,경북
41828996,,,르노코리아(삼성),SM3 네오,LE,CVT,가솔린,201511.0,189516.0,270.0,일반,경북
41937772,,,현대,i40,1.7 VGT,오토,디젤,201203.0,163560.0,420.0,일반,경북
41403414,,,기아,올 뉴 카니발,9인승 노블레스,오토,디젤,201606.0,240889.0,870.0,일반,경북
41887242,,,르노코리아(삼성),뉴SM5(신형),RE,CVT,가솔린,201012.0,175244.0,250.0,일반,경북
41822809,,,쉐보레(GM대우),임팔라,2.5 LTZ,오토,가솔린,201602.0,185068.0,530.0,일반,경북
41929552,,,쉐보레(GM대우),올 뉴 말리부,1.5 터보 LT,오토,가솔린,201707.0,193093.0,540.0,일반,경북
41919022,,,현대,i40 살룬,1.7 VGT,오토,디젤,201406.0,246268.0,380.0,일반,경북
41922411,,,기아,카니발 R,그랜드 카니발 GLX,오토,디젤,201305.0,174044.0,399.0,일반,경북
41931005,,,쉐보레(GM대우),캡티바,2WD LT 프리미엄,오토,디젤,201312.0,178364.0,350.0,일반,경북
41945936,,,쉐보레(GM대우),말리부,2.0 LS 디럭스팩,오토,가솔린,201405.0,125593.0,299.0,일반,경북
41409053,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,7인승 시그니처,오토,디젤,202102.0,40859.0,3800.0,일반,부산
41464496,EncarMeetgo,EncarDiagnosisP1,현대,싼타페 TM,가솔린 2.0T 4WD,오토,가솔린,201902.0,75852.0,2330.0,일반,인천
41653236,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 IG,2.2 디젤 프리미엄,오토,디젤,201612.0,148640.0,1549.0,일반,경기
41575167,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 쏘렌토 4세대,HEV 1.6 2WD,오토,가솔린+전기,202405.0,14342.0,4550.0,일반,부산
41624282,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 아이오닉 하이브리드,1.6 HEV,오토,가솔린+전기,202006.0,119242.0,1520.0,일반,경기
41634005,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,HEV 1.6 2WD,오토,가솔린+전기,202011.0,47107.0,3280.0,일반,부산
41679498,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,7인승 노블레스,오토,디젤,202103.0,29996.0,3449.0,일반,경기
41334004,EncarMeetgo,EncarDiagnosisP1,기아,모하비 더 마스터,디젤 3.0 4WD 6인승,오토,디젤,202109.0,52395.0,3900.0,일반,부산
41121577,EncarMeetgo,EncarDiagnosisP2,제네시스,GV80,3.0 디젤 AWD,오토,디젤,202211.0,48368.0,5999.0,일반,서울
41144002,EncarMeetgo,EncarDiagnosisP1,기아,스팅어,2.0 터보 2WD,오토,가솔린,201802.0,54210.0,1850.0,일반,부산
41650969,EncarMeetgo,EncarDiagnosisP1,현대,쏘나타 디 엣지(DN8),1.6 터보,오토,가솔린,202405.0,8282.0,3250.0,일반,부산
41546444,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,디젤 2.2 4WD,오토,디젤,202202.0,45565.0,3680.0,일반,부산
41642992,EncarMeetgo,EncarDiagnosisP1,쉐보레(GM대우),더 뉴 트랙스,1.4 LT,오토,가솔린,201612.0,131818.0,650.0,일반,인천
41670385,EncarMeetgo,EncarDiagnosisP1,제네시스,G90,5.0 AWD,오토,가솔린,202103.0,93611.0,4049.0,일반,경기
41606408,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,디젤 2.2 2WD,오토,디젤,202001.0,96426.0,2680.0,일반,부산
41295516,EncarMeetgo,EncarDiagnosisP1,기아,스포티지 5세대 하이브리드,시그니처 2WD,오토,가솔린+전기,202211.0,29313.0,3280.0,일반,부산
41309214,EncarMeetgo,EncarDiagnosisP0,기아,레이,디럭스 스페셜 바이퓨얼,오토,가솔린+LPG,201202.0,158971.0,490.0,일반,인천
41453246,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,디젤 2.2 2WD,오토,디젤,202106.0,61679.0,3490.0,일반,부산
41813613,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 쏘렌토,디젤 2.0 2WD,오토,디젤,201707.0,59093.0,2050.0,일반,부산
41827502,EncarMeetgo,EncarDiagnosisP0,KG모빌리티(쌍용),토레스,가솔린 1.5 4WD,오토,가솔린,202210.0,42260.0,2230.0,일반,경기
41834343,EncarMeetgo,EncarDiagnosisP1,현대,아이오닉5,롱레인지,오토,전기,202202.0,48233.0,3680.0,일반,부산
41853153,EncarMeetgo,EncarDiagnosisP1,현대,아이오닉5,롱레인지,오토,전기,202110.0,68996.0,3480.0,일반,부산
41749718,EncarMeetgo,EncarDiagnosisP1,쉐보레(GM대우),트랙스 크로스오버,1.2 RS,오토,가솔린,202411.0,14295.0,2350.0,일반,부산
41889324,EncarMeetgo,EncarDiagnosisP1,르노코리아(삼성),그랑 콜레오스,1.5 E-TECH 에스프리 알핀 2WD,오토,가솔린+전기,202412.0,8930.0,3880.0,일반,부산
41919942,EncarMeetgo,EncarDiagnosisP1,현대,LF 쏘나타,2.0 스마트,오토,가솔린,201605.0,169984.0,600.0,일반,부산
41861656,EncarMeetgo,EncarDiagnosisP1,기아,스포티지 더 볼드,디젤 2.0 2WD,오토,디젤,201902.0,63063.0,1990.0,일반,부산
41856840,EncarMeetgo,EncarDiagnosisP1,기아,스팅어,3.3 터보 AWD,오토,가솔린,201806.0,90917.0,2399.0,일반,경기
41941348,EncarMeetgo,EncarDiagnosisP1,기아,타스만,2.5T 가솔린 4WD,오토,가솔린,202510.0,3106.0,4800.0,일반,부산
40991482,EncarMeetgo,EncarDiagnosisP2,제네시스,GV80,3.0 디젤 AWD,오토,디젤,202111.0,76714.0,4650.0,일반,서울
41902114,EncarMeetgo,EncarDiagnosisP1,기아,스포티지 5세대,가솔린 1.6 터보 2WD,오토,가솔린,202302.0,74802.0,2809.0,일반,경기
41805075,EncarMeetgo,EncarDiagnosisP1,현대,아반떼 (CN7),1.6,오토,가솔린,202303.0,112685.0,1700.0,일반,서울
41902995,EncarMeetgo,EncarDiagnosisP1,기아,K5 3세대,2.0,오토,가솔린,202307.0,14766.0,2409.0,일반,경기
41805078,EncarMeetgo,EncarDiagnosisP1,기아,스포티지 5세대 하이브리드,노블레스 2WD,오토,가솔린+전기,202203.0,76097.0,2520.0,일반,서울
41639539,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 시그니처,오토,디젤,202202.0,78944.0,2990.0,일반,서울
41692047,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 시그니처,오토,디젤,202202.0,127008.0,2790.0,일반,서울
41778478,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,가솔린 7인승 노블레스,오토,가솔린,202303.0,34192.0,3100.0,일반,서울
41805073,EncarMeetgo,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,오토,가솔린,202203.0,129015.0,2810.0,일반,서울
41913076,,EncarDiagnosisP0,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,오토,가솔린,202201.0,43925.0,4550.0,일반,서울
41786209,,EncarDiagnosisP1,기아,더 뉴 기아 레이,시그니처,오토,가솔린,202404.0,10209.0,1749.0,일반,경기
41852865,,EncarDiagnosisP0,현대,YF 쏘나타,Y20 프리미어,오토,가솔린,201105.0,69173.0,510.0,일반,경기
41626218,,EncarDiagnosisP1,기아,모닝 어반 (JA),시그니처,오토,가솔린,202303.0,21158.0,1499.0,일반,경기
41941662,,EncarDiagnosisP1,기아,더 뉴 기아 레이,시그니처,오토,가솔린,202503.0,5346.0,1919.0,일반,경기
41890009,,EncarDiagnosisP1,기아,더 뉴 니로,1.6 HEV,오토,가솔린+전기,202112.0,17558.0,2300.0,일반,경기
41590780,,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,오토,가솔린,202301.0,56876.0,4480.0,일반,서울
41890009,,EncarDiagnosisP1,기아,더 뉴 니로,1.6 HEV,오토,가솔린+전기,202112.0,17558.0,2300.0,일반,경기
41772934,,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 2.5 터보 2WD,오토,가솔린,202102.0,115549.0,2900.0,일반,서울
41690331,,EncarDiagnosisP1,현대,그랜저 하이브리드 (GN7),캘리그래피,오토,가솔린+전기,202311.0,55493.0,3770.0,일반,서울
41933892,,EncarDiagnosisP1,기아,K8,2.5 가솔린 2WD,오토,가솔린,202204.0,54075.0,2300.0,일반,경기
41799437,,EncarDiagnosisP1,기아,더 뉴 기아 레이,밴,오토,가솔린,202311.0,77683.0,1120.0,일반,서울
41812997,,EncarDiagnosisP1,기아,K5 하이브리드 3세대,시그니처,오토,가솔린+전기,202307.0,75603.0,2430.0,일반,서울
41799440,,EncarDiagnosisP1,현대,그랜저 (GN7),2.5 가솔린 2WD,오토,가솔린,202301.0,46317.0,2890.0,일반,서울
41799446,,EncarDiagnosisP1,기아,K8,2.5 가솔린 2WD,오토,가솔린,202212.0,71299.0,2590.0,일반,서울
41799438,,EncarDiagnosisP1,현대,더 뉴 팰리세이드,디젤 2.2 2WD,오토,디젤,202412.0,29966.0,3550.0,일반,서울
41865795,,EncarDiagnosisP1,기아,스포티지 5세대 하이브리드,프레스티지 4WD,오토,가솔린+전기,202208.0,67352.0,2600.0,일반,서울
41799433,,EncarDiagnosisP1,기아,더 뉴 기아 레이,프레스티지,오토,가솔린,202303.0,21621.0,1410.0,일반,서울
41867939,,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,2.5,오토,가솔린,202203.0,65007.0,2420.0,일반,경기
41860208,,EncarDiagnosisP1,기아,카니발 4세대,가솔린 9인승 시그니처,오토,가솔린,202301.0,81661.0,2790.0,일반,서울
41314098,,EncarDiagnosisP0,현대,쏘나타 뉴 라이즈,2.0 모던,오토,가솔린,201803.0,129274.0,1270.0,일반,경기
40923036,,EncarDiagnosisP1,기아,K5,2.0 터보 GDI 노블레스,오토,가솔린,201201.0,131286.0,660.0,일반,경기
41739018,,EncarDiagnosisP0,기아,더 뉴 쏘렌토,가솔린 2.0 터보 2WD,오토,가솔린,201804.0,87574.0,1999.0,일반,경기
41899451,,EncarDiagnosisP1,현대,올 뉴 투싼,디젤 1.7 2WD,오토,디젤,201603.0,51511.0,1350.0,일반,경기
41868561,,EncarDiagnosisP1,현대,쏘나타 뉴 라이즈,2.0 모던,오토,가솔린,201902.0,88205.0,1630.0,일반,경기
41849530,,EncarDiagnosisP0,기아,더 뉴 K5 2세대,2.0,오토,가솔린,201901.0,67105.0,1660.0,일반,경기
41475977,,EncarDiagnosisP0,기아,셀토스,가솔린 1.6 터보 4WD,오토,가솔린,201908.0,91447.0,1790.0,일반,경기
41119402,,EncarDiagnosisP1,기아,더 뉴 레이,프레스티지,오토,가솔린,202204.0,54928.0,1270.0,일반,경기
41805119,,EncarDiagnosisP0,현대,올 뉴 투싼,디젤 1.7 2WD,오토,디젤,201808.0,87715.0,1420.0,일반,경기
41755481,,EncarDiagnosisP0,현대,올 뉴 투싼,디젤 2.0 2WD,오토,디젤,201703.0,82497.0,1550.0,일반,경기
41097227,,EncarDiagnosisP1,기아,카니발 4세대,9인승 시그니처,오토,디젤,202008.0,126960.0,2499.0,일반,부산
