Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Year,Mileage,Price,SellType,OfficeCityState
41234229,EncarMeetgo,EncarDiagnosisP1,제네시스,G90,3.8 AWD,오토,가솔린,201912.0,117449.0,3560.0,일반,경기
40958852,EncarMeetgo,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,오토,가솔린,202009.0,114752.0,2900.0,일반,경기
40764284,EncarMeetgo,EncarDiagnosisP1,제네시스,EQ900,5.0 GDI AWD 리무진,오토,가솔린,201606.0,168513.0,1830.0,일반,경기
41170848,EncarMeetgo,EncarDiagnosisP1,제네시스,GV80,3.5T 가솔린 AWD,오토,가솔린,202312.0,29611.0,7350.0,일반,경기
41233259,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,HEV 1.6 2WD,오토,가솔린+전기,202112.0,37522.0,2970.0,일반,경기
41109737,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 K9 2세대,3.8 GDI AWD,오토,가솔린,202111.0,22210.0,4200.0,일반,경기
40989762,EncarMeetgo,EncarDiagnosisP1,기아,모하비 더 마스터,디젤 3.0 4WD 6인승,오토,디젤,202006.0,115065.0,2920.0,일반,경기
41272673,EncarMeetgo,EncarDiagnosisP0,기아,쏘렌토 4세대,HEV 1.6 2WD,오토,가솔린+전기,202007.0,14885.0,3490.0,일반,경기
41292134,EncarMeetgo,EncarDiagnosisP0,기아,카니발 4세대,7인승 노블레스,오토,디젤,202109.0,44775.0,3200.0,일반,경기
41300470,EncarMeetgo,EncarDiagnosisP0,기아,더 뉴 카니발,가솔린 9인승 노블레스 스페셜,오토,가솔린,201903.0,20732.0,2000.0,일반,경기
41444129,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,디젤 2.2 2WD,오토,디젤,202003.0,83243.0,2500.0,일반,경기
41472067,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),더 뉴 렉스턴 스포츠,디젤 2.2 2WD,오토,디젤,202111.0,29914.0,2090.0,일반,경기
41496181,EncarMeetgo,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,오토,가솔린,202006.0,133929.0,2900.0,일반,경기
41508588,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,7인승 시그니처,오토,디젤,202112.0,61276.0,2900.0,일반,경기
41830260,EncarMeetgo,EncarDiagnosisP1,르노코리아(삼성),QM6,가솔린 2WD RE,오토,가솔린,201712.0,68831.0,1220.0,일반,경기
41822049,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),렉스턴 스포츠 칸,디젤 2.2 4WD,오토,디젤,201902.0,122202.0,1620.0,일반,경기
41929607,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),더 뉴 렉스턴 스포츠 칸,디젤 2.2 4WD,오토,디젤,202305.0,21205.0,3190.0,일반,경기
41930429,EncarMeetgo,EncarDiagnosisP1,쉐보레(GM대우),리얼 뉴 콜로라도,3.6 Z71-X 미드나잇 4WD,오토,가솔린,202104.0,179330.0,1670.0,일반,경기
41935324,EncarMeetgo,EncarDiagnosisP1,르노코리아(삼성),SM7 노바,LE,오토,가솔린,201601.0,119899.0,590.0,일반,경기
41961671,EncarMeetgo,EncarDiagnosisP1,르노코리아(삼성),QM6,가솔린 2WD LE,오토,가솔린,201709.0,31414.0,1220.0,일반,경기
41356778,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,HEV 1.6 2WD,오토,가솔린+전기,202004.0,141435.0,2450.0,일반,경기
41406560,EncarMeetgo,EncarDiagnosisP1,기아,K5 하이브리드 3세대,노블레스,오토,가솔린+전기,202010.0,120212.0,1790.0,일반,경기
41479965,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,디젤 2.2 2WD,오토,디젤,202006.0,63876.0,2990.0,일반,경기
41672808,EncarMeetgo,EncarDiagnosisP1,제네시스,G70,2.0T AWD,오토,가솔린,201712.0,126887.0,1690.0,일반,경기
41762420,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 IG,3.0 익스클루시브,오토,가솔린,201711.0,127696.0,9999.0,일반,경기
