Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Year,Mileage,Price,SellType,OfficeCityState
41848205,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),뉴코란도 C,2.0 RX 4WD,오토,디젤,201507.0,149387.0,490.0,일반,인천
41892625,EncarMeetgo,EncarDiagnosisP1,현대,아반떼 MD,M16 GDI 럭셔리,오토,가솔린,201112.0,117147.0,380.0,일반,인천
41919933,EncarMeetgo,EncarDiagnosisP1,현대,싼타페 TM,디젤 2.0 2WD,오토,디젤,201808.0,60598.0,2480.0,일반,인천
41967504,EncarMeetgo,EncarDiagnosisP1,쉐보레(GM대우),더 넥스트 스파크,LTZ,오토,가솔린,201610.0,49153.0,650.0,일반,인천
41967427,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 IG,3.0 익스클루시브,오토,가솔린,201806.0,88446.0,1590.0,일반,인천
41988268,EncarMeetgo,EncarDiagnosisP2,현대,더 뉴 그랜저 IG 하이브리드,르블랑,오토,가솔린+전기,202204.0,64315.0,2949.0,일반,서울
41983507,EncarMeetgo,EncarDiagnosisP1,현대,쏘나타 뉴 라이즈,2.0 스마트,오토,가솔린,201710.0,161953.0,930.0,일반,인천
41745946,EncarMeetgo,EncarDiagnosisP1,제네시스,GV80,2.5T 가솔린 AWD,오토,가솔린,202109.0,100906.0,4190.0,일반,인천
41774438,EncarMeetgo,EncarDiagnosisP1,기아,K9,3.8 GDI 이그제큐티브,오토,가솔린,201311.0,138474.0,850.0,일반,인천
41790864,EncarMeetgo,EncarDiagnosisP1,기아,모하비 더 마스터,디젤 3.0 4WD 5인승,오토,디젤,201911.0,62719.0,3050.0,일반,인천
41745730,EncarMeetgo,EncarDiagnosisP1,현대,그랜드 스타렉스,어린이보호차,오토,디젤,201705.0,97706.0,1050.0,일반,인천
41833150,EncarMeetgo,EncarDiagnosisP1,쉐보레(GM대우),올 뉴 말리부,1.5 터보 LT,오토,가솔린,201606.0,102796.0,680.0,일반,인천
