Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Mileage,Price,SellType,OfficeCityState,Model_Month,Vehicle_Age
41766795,EncarMeetgo,EncarDiagnosisP1,현대,Others,Others,오토,디젤,150866.0,950.0,일반,부산,11,13
41784367,EncarMeetgo,EncarDiagnosisP1,현대,Others,Others,오토,디젤,147485.0,1050.0,일반,부산,6,12
41606547,EncarMeetgo,EncarDiagnosisP1,기아,모하비 더 마스터,디젤 3.0 4WD 5인승,오토,디젤,10847.0,4980.0,일반,전북,9,3
41603756,EncarMeetgo,EncarDiagnosisP1,기아,Others,디젤 2.0 2WD,오토,디젤,52619.0,2420.0,일반,경기,3,4
41595181,EncarMeetgo,EncarDiagnosisP1,현대,아반떼 (CN7),1.6,오토,가솔린,65958.0,1710.0,일반,서울,1,3
41628752,EncarMeetgo,EncarDiagnosisP2,기아,Others,가솔린 1.6 터보 2WD,오토,가솔린,33118.0,1770.0,일반,경기,2,4
41901973,EncarMeetgo,EncarDiagnosisP0,기아,카니발 4세대,9인승 프레스티지,오토,디젤,107584.0,2909.0,일반,경기,4,4
41624256,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,가솔린 9인승 시그니처,오토,가솔린,43616.0,3690.0,일반,서울,1,3
41691932,EncarMeetgo,EncarDiagnosisP2,기아,Others,가솔린 1.6 터보 2WD,오토,가솔린,121906.0,1620.0,일반,경기,2,4
41730079,EncarMeetgo,EncarDiagnosisP1,현대,Others,가솔린 1.6 터보 2WD,오토,가솔린,21434.0,2440.0,일반,서울,1,3
41612758,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 2WD,오토,가솔린,50741.0,2910.0,일반,서울,4,4
41759109,,EncarDiagnosisP1,현대,Others,Others,오토,디젤,150866.0,950.0,일반,부산,11,13
41693045,,EncarDiagnosisP0,현대,그랜저 IG,Others,오토,가솔린,193231.0,1330.0,일반,부산,4,7
41775589,,EncarDiagnosisP1,현대,Others,Others,오토,디젤,147485.0,1050.0,일반,부산,6,12
41945438,EncarMeetgo,EncarDiagnosisP1,현대,싼타페 TM,디젤 2.2 2WD,오토,디젤,99687.0,1880.0,일반,경기,4,8
