Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Year,Mileage,Price,SellType,OfficeCityState
41702570,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 (GN7),3.5 가솔린 4WD,오토,가솔린,202401.0,5635.0,4000.0,일반,서울
41726257,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 하이리무진,오토,디젤,202202.0,83362.0,3560.0,일반,경기
41856515,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 2WD,오토,가솔린,202203.0,53428.0,2460.0,일반,서울
41730387,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,HEV 1.6 2WD,오토,가솔린+전기,202202.0,82929.0,3100.0,일반,경기
41716120,EncarMeetgo,EncarDiagnosisP0,제네시스,G80 (RG3),가솔린 2.5 터보 2WD,오토,가솔린,202202.0,36901.0,4090.0,일반,경기
41998116,EncarMeetgo,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,오토,가솔린,202111.0,43402.0,3990.0,일반,경기
42019176,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,디젤 2.2 2WD,오토,디젤,202101.0,26918.0,2650.0,일반,경기
41714211,EncarMeetgo,EncarDiagnosisP1,제네시스,G90,5.0 AWD,오토,가솔린,201903.0,84633.0,3590.0,일반,경기
41714581,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 하이브리드 (GN7),캘리그래피,오토,가솔린+전기,202309.0,48812.0,9999.0,일반,경기
41640676,EncarMeetgo,EncarDiagnosisP1,기아,스포티지 5세대,가솔린 1.6 터보 2WD,오토,가솔린,202309.0,55944.0,2530.0,일반,경기
40719178,EncarMeetgo,EncarDiagnosisP0,현대,더 뉴 팰리세이드,디젤 2.2 4WD,오토,디젤,202305.0,68157.0,3680.0,일반,경기
41778306,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 하이브리드 (GN7),캘리그래피,오토,가솔린+전기,202403.0,44474.0,4120.0,일반,경기
41313574,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),뷰티풀 코란도,가솔린 1.5 2WD R-플러스,오토,가솔린,202206.0,18770.0,1880.0,일반,경기
41937199,EncarMeetgo,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,오토,가솔린,202107.0,45061.0,3990.0,일반,경기
41967480,EncarMeetgo,EncarDiagnosisP2,현대,아이오닉5,N,오토,전기,202502.0,4273.0,5755.0,일반,경기
41980583,EncarMeetgo,EncarDiagnosisP1,제네시스,GV80,3.0 디젤 AWD,오토,디젤,202112.0,106297.0,3310.0,일반,서울
41834813,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 K3 2세대,1.6,오토,가솔린,202204.0,54022.0,1611.0,일반,경기
41803294,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 싼타페,가솔린 2.5T 2WD,오토,가솔린,202308.0,71131.0,2230.0,일반,경기
41803292,EncarMeetgo,EncarDiagnosisP1,현대,코나 (SX2),가솔린 1.6 터보 2WD,오토,가솔린,202303.0,33416.0,2090.0,일반,경기
41696118,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 K3 2세대,1.6,오토,가솔린,202311.0,34701.0,1870.0,일반,서울
41934306,EncarMeetgo,EncarDiagnosisP1,기아,K8 하이브리드,노블레스,오토,가솔린+전기,202205.0,91551.0,2360.0,일반,경기
41694108,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,가솔린 7인승 시그니처,오토,가솔린,202205.0,99215.0,2590.0,일반,서울
41748846,EncarMeetgo,,기아,쏘울,1.6 GDI 럭셔리,오토,가솔린,201208.0,85015.0,530.0,일반,경남
41881118,EncarMeetgo,EncarDiagnosisP1,기아,EV6,롱레인지,오토,전기,202406.0,45502.0,2820.0,일반,경기
41878688,EncarMeetgo,EncarDiagnosisP2,현대,더 뉴 그랜저 IG,2.5,오토,가솔린,202205.0,38972.0,2840.0,일반,경기
41980589,EncarMeetgo,EncarDiagnosisP1,제네시스,GV70,2.5T 가솔린 2WD,오토,가솔린,202304.0,86744.0,3710.0,일반,서울
41980585,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 (GN7),2.5 가솔린 2WD,오토,가솔린,202404.0,36427.0,3360.0,일반,서울
41980592,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 4WD,오토,가솔린,202202.0,47274.0,3080.0,일반,서울
41980595,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 니로,1.6 HEV,오토,가솔린+전기,202105.0,87797.0,1480.0,일반,서울
41993936,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 K3 2세대,1.6,오토,가솔린,202203.0,83780.0,1500.0,일반,서울
40777185,,EncarDiagnosisP0,현대,캐스퍼,터보 인스퍼레이션,오토,가솔린,202312.0,32722.0,1620.0,일반,서울
