Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Mileage,Price,SellType,OfficeCityState,Model_Month,Vehicle_Age
41234229,EncarMeetgo,EncarDiagnosisP1,제네시스,G90,3.8 AWD,오토,가솔린,117449.0,3560.0,일반,경기,12,7
40958852,EncarMeetgo,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,오토,가솔린,114752.0,2900.0,일반,경기,9,6
40764284,EncarMeetgo,EncarDiagnosisP1,제네시스,EQ900,Others,오토,가솔린,168513.0,1830.0,일반,경기,6,10
41233259,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,HEV 1.6 2WD,오토,가솔린+전기,37522.0,2970.0,일반,경기,12,5
41109737,EncarMeetgo,EncarDiagnosisP1,기아,Others,3.8 GDI AWD,오토,가솔린,22210.0,4200.0,일반,경기,11,5
40989762,EncarMeetgo,EncarDiagnosisP1,기아,모하비 더 마스터,디젤 3.0 4WD 6인승,오토,디젤,115065.0,2920.0,일반,경기,6,6
41272673,EncarMeetgo,EncarDiagnosisP0,기아,쏘렌토 4세대,HEV 1.6 2WD,오토,가솔린+전기,14885.0,3490.0,일반,경기,7,6
41292134,EncarMeetgo,EncarDiagnosisP0,기아,카니발 4세대,Others,오토,디젤,44775.0,3200.0,일반,경기,9,5
41300470,EncarMeetgo,EncarDiagnosisP0,기아,더 뉴 카니발,Others,오토,가솔린,20732.0,2000.0,일반,경기,3,7
41444129,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,디젤 2.2 2WD,오토,디젤,83243.0,2500.0,일반,경기,3,6
41472067,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),더 뉴 렉스턴 스포츠,디젤 2.2 2WD,오토,디젤,29914.0,2090.0,일반,경기,11,5
41496181,EncarMeetgo,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,오토,가솔린,133929.0,2900.0,일반,경기,6,6
41508588,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,Others,오토,디젤,61276.0,2900.0,일반,경기,12,5
41830260,EncarMeetgo,EncarDiagnosisP1,르노코리아(삼성),QM6,가솔린 2WD RE,오토,가솔린,68831.0,1220.0,일반,경기,12,9
41822049,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),Others,디젤 2.2 4WD,오토,디젤,122202.0,1620.0,일반,경기,2,7
41929607,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),Others,디젤 2.2 4WD,오토,디젤,21205.0,3190.0,일반,경기,5,3
41930429,EncarMeetgo,EncarDiagnosisP1,쉐보레(GM대우),Others,Others,오토,가솔린,179330.0,1670.0,일반,경기,4,5
41935324,EncarMeetgo,EncarDiagnosisP1,르노코리아(삼성),Others,Others,오토,가솔린,119899.0,590.0,일반,경기,1,10
41961671,EncarMeetgo,EncarDiagnosisP1,르노코리아(삼성),QM6,Others,오토,가솔린,31414.0,1220.0,일반,경기,9,9
41356778,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,HEV 1.6 2WD,오토,가솔린+전기,141435.0,2450.0,일반,경기,4,6
41406560,EncarMeetgo,EncarDiagnosisP1,기아,K5 하이브리드 3세대,노블레스,오토,가솔린+전기,120212.0,1790.0,일반,경기,10,6
41479965,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,디젤 2.2 2WD,오토,디젤,63876.0,2990.0,일반,경기,6,6
41672808,EncarMeetgo,EncarDiagnosisP1,제네시스,Others,Others,오토,가솔린,126887.0,1690.0,일반,경기,12,9
41789206,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),더 뉴 렉스턴 스포츠,디젤 2.2 4WD,오토,디젤,53396.0,2770.0,일반,경기,8,3
41807037,EncarMeetgo,EncarDiagnosisP1,기아,모하비 더 마스터,Others,오토,디젤,131488.0,2470.0,일반,경기,12,7
41981914,EncarMeetgo,EncarDiagnosisP1,제네시스,GV80,3.5T 가솔린 AWD,오토,가솔린,66118.0,4390.0,일반,경기,4,6
41836627,EncarMeetgo,EncarDiagnosisP1,현대,스타리아,Others,오토,LPG(일반인 구입),32902.0,3150.0,일반,경기,10,3
41930773,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),Others,디젤 2.2 4WD,오토,디젤,76923.0,1570.0,일반,경기,3,7
42014253,EncarMeetgo,EncarDiagnosisP1,현대,아이오닉6,롱레인지,오토,전기,23337.0,3590.0,일반,경기,10,4
41981615,EncarMeetgo,EncarDiagnosisP1,쉐보레(GM대우),Others,Others,오토,가솔린,42512.0,2340.0,일반,경기,11,6
