Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Year,Mileage,Price,SellType,OfficeCityState
41028812,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,디젤 2.2 4WD,오토,디젤,202202.0,72739.0,3790.0,일반,부산
41328986,EncarMeetgo,EncarDiagnosisP1,제네시스,더 뉴 G70,가솔린 2.0T 4WD,오토,가솔린,202202.0,64650.0,3140.0,일반,경기
41424807,EncarMeetgo,EncarDiagnosisP1,기아,스포티지 5세대,디젤 2.0 2WD,오토,디젤,202306.0,71929.0,2130.0,일반,경기
41134682,EncarMeetgo,EncarDiagnosisP1,제네시스,더 뉴 G70,가솔린 2.0T 2WD,오토,가솔린,202111.0,49497.0,3499.0,일반,경기
41606926,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),올 뉴 렉스턴,디젤 2.2 4WD,오토,디젤,202012.0,46454.0,2680.0,일반,경기
41547441,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,가솔린 4인승 하이리무진,오토,가솔린,202110.0,112559.0,3460.0,일반,경기
41652591,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,가솔린 7인승 하이리무진,오토,가솔린,202106.0,52359.0,3480.0,일반,경기
41815356,EncarMeetgo,EncarDiagnosisP1,기아,디 올 뉴 니로,트렌디,오토,가솔린+전기,202203.0,47618.0,2180.0,일반,경기
41704551,EncarMeetgo,EncarDiagnosisP1,제네시스,GV80,2.5T 가솔린 AWD,오토,가솔린,202103.0,58449.0,4560.0,일반,경기
41912578,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 기아 레이,프레스티지,오토,가솔린,202403.0,26617.0,1599.0,일반,경기
41937811,EncarMeetgo,EncarDiagnosisP1,기아,K8,3.5 LPG 2WD,오토,LPG(일반인 구입),202204.0,59692.0,2480.0,일반,경기
41936893,EncarMeetgo,EncarDiagnosisP1,제네시스,GV70,2.5T 가솔린 2WD,오토,가솔린,202106.0,27767.0,3580.0,일반,경기
41865494,EncarMeetgo,EncarDiagnosisP0,기아,K5 3세대,2.0,오토,가솔린,201912.0,136180.0,1820.0,일반,경기
41937918,EncarMeetgo,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 2.5 터보 2WD,오토,가솔린,202404.0,49089.0,4620.0,일반,경기
41898320,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 쏘렌토 4세대,가솔린 2.5T 2WD,오토,가솔린,202312.0,21459.0,3350.0,일반,경기
40785687,EncarMeetgo,EncarDiagnosisP0,제네시스,GV80,3.0 디젤 AWD,오토,디젤,202202.0,56207.0,5399.0,일반,경기
41328105,EncarMeetgo,EncarDiagnosisP1,쉐보레(GM대우),트래버스,3.6 AWD 레드라인,오토,가솔린,202002.0,51223.0,2299.0,일반,경기
41246846,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 프레스티지,오토,디젤,202212.0,74458.0,2499.0,일반,경기
41116370,EncarMeetgo,EncarDiagnosisP1,제네시스,GV70,2.5T 가솔린 2WD,오토,가솔린,202111.0,49412.0,3860.0,일반,경기
41607749,EncarMeetgo,EncarDiagnosisP1,쉐보레(GM대우),트랙스 크로스오버,1.2 레드라인,오토,가솔린,202404.0,17547.0,1980.0,일반,경기
41479987,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),토레스,가솔린 1.5 4WD,오토,가솔린,202207.0,83486.0,1799.0,일반,경기
41549203,EncarMeetgo,EncarDiagnosisP1,제네시스,GV80,2.5T 가솔린 AWD,오토,가솔린,202312.0,89079.0,5250.0,일반,경기
41578102,EncarMeetgo,EncarDiagnosisP1,쉐보레(GM대우),트래버스,3.6 AWD 프리미어,오토,가솔린,201910.0,64820.0,2099.0,일반,경기
41598829,EncarMeetgo,EncarDiagnosisP1,제네시스,GV70,2.5T 가솔린 AWD,오토,가솔린,202402.0,103311.0,3640.0,일반,경기
41681349,EncarMeetgo,EncarDiagnosisP1,제네시스,GV80 쿠페,2.5T 가솔린 AWD,오토,가솔린,202401.0,36860.0,6699.0,일반,경기
41697600,EncarMeetgo,EncarDiagnosisP1,기아,K5 하이브리드 3세대,노블레스,오토,가솔린+전기,202106.0,96077.0,1980.0,일반,경기
41830323,EncarMeetgo,EncarDiagnosisP1,제네시스,G70,2.0T,오토,가솔린,201904.0,81202.0,2060.0,일반,경기
41626999,EncarMeetgo,EncarDiagnosisP1,제네시스,GV80 쿠페,2.5T 가솔린 AWD,오토,가솔린,202401.0,24881.0,6850.0,일반,경기
41938134,EncarMeetgo,EncarDiagnosisP1,제네시스,GV70,2.5T 가솔린 AWD,오토,가솔린,202405.0,49321.0,4999.0,일반,경기
41906017,EncarMeetgo,EncarDiagnosisP1,제네시스,G90 (RS4),가솔린 3.5 터보 AWD,오토,가솔린,202209.0,107942.0,5050.0,일반,경기
41889477,EncarMeetgo,EncarDiagnosisP1,기아,K5 하이브리드 3세대,프레스티지,오토,가솔린+전기,202212.0,104560.0,1730.0,일반,경기
41607261,EncarMeetgo,EncarDiagnosisP1,현대,싼타페 (MX5),HEV 1.6 2WD,오토,가솔린+전기,202403.0,29737.0,3340.0,일반,경기
41822992,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 K3,프레스티지,오토,가솔린,201607.0,66796.0,980.0,일반,경기
41805596,EncarMeetgo,EncarDiagnosisP1,현대,아반떼 (CN7),1.6,오토,가솔린,202005.0,102110.0,1380.0,일반,경기
41733319,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 싼타페,가솔린 2.5T 2WD,오토,가솔린,202206.0,79323.0,2299.0,일반,경기
41849107,EncarMeetgo,EncarDiagnosisP1,현대,싼타페 (MX5),HEV 1.6 2WD,오토,가솔린+전기,202311.0,48445.0,3550.0,일반,경기
41178782,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 투싼 (NX4),가솔린 1.6 터보 2WD,오토,가솔린,202405.0,7449.0,2540.0,일반,경기
41417700,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 2WD,오토,가솔린,202012.0,59335.0,2740.0,일반,경기
