Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Year,Mileage,Price,SellType,OfficeCityState
41913593,EncarMeetgo,EncarDiagnosisP1,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,오토,디젤,201410.0,166374.0,699.0,일반,부산
41378788,EncarMeetgo,EncarDiagnosisP1,현대,쏘나타 뉴 라이즈,2.0 스마트 초이스,오토,가솔린,201902.0,27368.0,1690.0,일반,부산
41647639,EncarMeetgo,EncarDiagnosisP1,쉐보레(GM대우),트래버스,3.6 AWD 레드라인,오토,가솔린,202312.0,16426.0,3850.0,일반,부산
41626513,EncarMeetgo,EncarDiagnosisP1,기아,모닝 어반 (JA),시그니처,오토,가솔린,202303.0,21158.0,1499.0,일반,경기
41778163,EncarMeetgo,EncarDiagnosisP1,현대,싼타페 (MX5),HEV 1.6 4WD,오토,가솔린+전기,202311.0,22231.0,4080.0,일반,전북
41880934,EncarMeetgo,EncarDiagnosisP1,현대,아반떼 (CN7),1.6,오토,가솔린,202303.0,78096.0,1880.0,일반,서울
41944592,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),토레스,가솔린 1.5 4WD,오토,가솔린,202210.0,82512.0,2020.0,일반,서울
41944595,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 4WD,오토,가솔린,202204.0,43439.0,2760.0,일반,서울
41880933,EncarMeetgo,EncarDiagnosisP1,기아,K8,2.5 가솔린 2WD,오토,가솔린,202205.0,25191.0,2610.0,일반,서울
41613811,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 (GN7),3.5 가솔린 2WD,오토,가솔린,202212.0,32129.0,2940.0,일반,서울
41771835,EncarMeetgo,EncarDiagnosisP2,기아,쏘렌토 4세대,HEV 1.6 2WD,오토,가솔린+전기,202203.0,61870.0,2770.0,일반,경기
41639349,EncarMeetgo,EncarDiagnosisP1,제네시스,GV70,2.5T 가솔린 AWD,오토,가솔린,202202.0,35144.0,4290.0,일반,서울
41943892,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 기아 레이,시그니처,오토,가솔린,202503.0,5346.0,1919.0,일반,경기
41880935,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 싼타페,가솔린 2.5T 4WD,오토,가솔린,202303.0,38813.0,2740.0,일반,서울
41944596,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,가솔린 7인승 시그니처,오토,가솔린,202303.0,60657.0,2990.0,일반,서울
41787015,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 기아 레이,시그니처,오토,가솔린,202404.0,10209.0,1749.0,일반,경기
41701472,EncarMeetgo,EncarDiagnosisP1,기아,셀토스,가솔린 1.6 터보 2WD,오토,가솔린,202202.0,65539.0,2370.0,일반,서울
41899934,,EncarDiagnosisP1,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,오토,디젤,201410.0,166374.0,699.0,일반,부산
41377034,,EncarDiagnosisP1,현대,쏘나타 뉴 라이즈,2.0 스마트 초이스,오토,가솔린,201902.0,27368.0,1690.0,일반,부산
41642421,,EncarDiagnosisP1,쉐보레(GM대우),트래버스,3.6 AWD 레드라인,오토,가솔린,202312.0,16426.0,3850.0,일반,부산
41606547,EncarMeetgo,EncarDiagnosisP1,기아,모하비 더 마스터,디젤 3.0 4WD 5인승,오토,디젤,202309.0,10847.0,4980.0,일반,전북
41637840,,EncarDiagnosisP1,제네시스,GV70,2.5T 가솔린 AWD,오토,가솔린,202202.0,35144.0,4290.0,일반,서울
41609766,,EncarDiagnosisP1,현대,그랜저 (GN7),3.5 가솔린 2WD,오토,가솔린,202212.0,32129.0,2940.0,일반,서울
41771834,,EncarDiagnosisP2,기아,쏘렌토 4세대,HEV 1.6 2WD,오토,가솔린+전기,202203.0,61870.0,2770.0,일반,경기
41665639,,EncarDiagnosisP0,현대,아반떼 AD,1.6 GDI 스마트,오토,가솔린,201804.0,39084.0,1100.0,일반,경기
41699094,,EncarDiagnosisP1,기아,셀토스,가솔린 1.6 터보 2WD,오토,가솔린,202202.0,65539.0,2370.0,일반,서울
41874605,,EncarDiagnosisP1,현대,더 뉴 싼타페,가솔린 2.5T 4WD,오토,가솔린,202303.0,38813.0,2740.0,일반,서울
41939051,,EncarDiagnosisP1,KG모빌리티(쌍용),토레스,가솔린 1.5 4WD,오토,가솔린,202210.0,82512.0,2020.0,일반,서울
41786209,,EncarDiagnosisP1,기아,더 뉴 기아 레이,시그니처,오토,가솔린,202404.0,10209.0,1749.0,일반,경기
41939063,,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 4WD,오토,가솔린,202204.0,43439.0,2760.0,일반,서울
41626218,,EncarDiagnosisP1,기아,모닝 어반 (JA),시그니처,오토,가솔린,202303.0,21158.0,1499.0,일반,경기
41874603,,EncarDiagnosisP1,기아,K8,2.5 가솔린 2WD,오토,가솔린,202205.0,25191.0,2610.0,일반,서울
41874604,,EncarDiagnosisP1,현대,아반떼 (CN7),1.6,오토,가솔린,202303.0,78096.0,1880.0,일반,서울
41941662,,EncarDiagnosisP1,기아,더 뉴 기아 레이,시그니처,오토,가솔린,202503.0,5346.0,1919.0,일반,경기
41764709,,EncarDiagnosisP1,현대,싼타페 (MX5),HEV 1.6 4WD,오토,가솔린+전기,202311.0,22231.0,4080.0,일반,전북
41939064,,EncarDiagnosisP1,기아,카니발 4세대,가솔린 7인승 시그니처,오토,가솔린,202303.0,60657.0,2990.0,일반,서울
41821360,EncarMeetgo,EncarDiagnosisP1,제네시스,GV80,3.5T 가솔린 AWD,오토,가솔린,202406.0,28556.0,5990.0,일반,서울
41612758,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 2WD,오토,가솔린,202204.0,50741.0,2880.0,일반,서울
41691932,EncarMeetgo,EncarDiagnosisP2,기아,셀토스,가솔린 1.6 터보 2WD,오토,가솔린,202202.0,121906.0,1620.0,일반,경기
41603756,EncarMeetgo,EncarDiagnosisP1,기아,스포티지 5세대,디젤 2.0 2WD,오토,디젤,202203.0,52619.0,2420.0,일반,경기
41730079,EncarMeetgo,EncarDiagnosisP1,현대,투싼 (NX4),가솔린 1.6 터보 2WD,오토,가솔린,202301.0,21434.0,2410.0,일반,서울
41624256,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,가솔린 9인승 시그니처,오토,가솔린,202301.0,43616.0,3690.0,일반,서울
41901973,EncarMeetgo,EncarDiagnosisP0,기아,카니발 4세대,9인승 프레스티지,오토,디젤,202204.0,107584.0,2909.0,일반,경기
41545849,,,현대,쏘나타 하이브리드,2.0,오토,가솔린+전기,201306.0,139000.0,550.0,일반,경기
