Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Mileage,Price,SellType,OfficeCityState,Model_Month,Vehicle_Age
41734396,EncarMeetgo,EncarDiagnosisP1,현대,스타리아,Others,오토,디젤,129046.0,1950.0,일반,경기,5,4
41082757,EncarMeetgo,EncarDiagnosisP1,기아,셀토스,가솔린 1.6 터보 2WD,오토,가솔린,36716.0,2069.0,일반,경기,2,5
41303940,EncarMeetgo,,현대,캐스퍼,Others,오토,가솔린,30580.0,1499.0,일반,경기,11,4
41679898,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 프레스티지,오토,디젤,69651.0,3050.0,일반,서울,12,4
41562078,EncarMeetgo,EncarDiagnosisP2,현대,더 뉴 아반떼 AD,1.6,오토,가솔린,121082.0,1019.0,일반,경기,10,8
41303938,EncarMeetgo,EncarDiagnosisP1,기아,Others,Others,오토,가솔린,196680.0,439.0,일반,경기,10,15
41303937,EncarMeetgo,,현대,Others,Others,오토,가솔린,72959.0,1239.0,일반,경기,1,8
41303943,EncarMeetgo,,현대,Others,모던,오토,전기,161214.0,1189.0,일반,경기,12,8
41605394,EncarMeetgo,EncarDiagnosisP2,현대,아이오닉5,롱레인지 AWD,오토,전기,45721.0,3549.0,일반,경기,11,5
41794875,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,디젤 2.2 4WD,오토,디젤,97983.0,2020.0,일반,경기,6,5
41679249,EncarMeetgo,,기아,Others,노블레스,오토,가솔린+전기,100310.0,639.0,일반,경기,6,15
41697346,EncarMeetgo,EncarDiagnosisP2,기아,스토닉,Others,오토,가솔린,80187.0,1289.0,일반,경기,6,7
41833998,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,2.5,오토,가솔린,55543.0,2470.0,일반,경기,11,4
41872514,EncarMeetgo,EncarDiagnosisP1,기아,디 올 뉴 니로,시그니처,오토,가솔린+전기,19904.0,2950.0,일반,부산,12,4
41751111,EncarMeetgo,EncarDiagnosisP1,기아,Others,3.8 GDI AWD,오토,가솔린,60252.0,3950.0,일반,경기,7,4
41759493,EncarMeetgo,EncarDiagnosisP0,현대,더 뉴 그랜드 스타렉스,어린이보호차,오토,디젤,42474.0,1739.0,일반,경기,4,6
41979091,EncarMeetgo,,기아,더 뉴 카니발,9인승 하이리무진,오토,디젤,163187.0,1699.0,일반,경기,11,8
