Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Year,Mileage,Price,SellType,OfficeCityState
41703996,EncarMeetgo,EncarDiagnosisP2,기아,스포티지 5세대 하이브리드,시그니처 2WD,오토,가솔린+전기,202210.0,54440.0,3149.0,일반,경기
41680478,EncarMeetgo,EncarDiagnosisP2,기아,올 뉴 K7,2.2 디젤 프레스티지,오토,디젤,201605.0,96819.0,1399.0,일반,경기
41729290,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 팰리세이드,가솔린 3.8 2WD,오토,가솔린,202206.0,24633.0,3000.0,일반,서울
41838360,EncarMeetgo,EncarDiagnosisP1,현대,아반떼 MD,M16 GDI 럭셔리,오토,가솔린,201112.0,69192.0,530.0,일반,경기
41402358,EncarMeetgo,EncarDiagnosisP2,제네시스,G80,3.3 T-GDI AWD,오토,가솔린,201702.0,68426.0,2699.0,일반,경기
41873128,EncarMeetgo,EncarDiagnosisP1,현대,아반떼 MD,M16 GDI 럭셔리,오토,가솔린,201204.0,79178.0,480.0,일반,경기
41920539,EncarMeetgo,EncarDiagnosisP1,기아,올 뉴 K7 하이브리드,노블레스,오토,가솔린+전기,201703.0,134117.0,1650.0,일반,경기
41594638,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,가솔린 2.5T 2WD,오토,가솔린,202206.0,55410.0,2610.0,일반,서울
41792374,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 노블레스,오토,디젤,202203.0,50072.0,3100.0,일반,경기
41833276,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,디젤 2.2 2WD,오토,디젤,202205.0,102225.0,2750.0,일반,경기
41833274,EncarMeetgo,EncarDiagnosisP1,현대,싼타페 (MX5),가솔린 2.5T 4WD,오토,가솔린,202404.0,30251.0,3000.0,일반,경기
41701846,EncarMeetgo,EncarDiagnosisP1,제네시스,GV80,2.5T 가솔린 AWD,오토,가솔린,202404.0,39904.0,6810.0,일반,서울
41632917,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 시그니처,오토,디젤,202201.0,63035.0,3320.0,일반,서울
41640678,EncarMeetgo,EncarDiagnosisP1,현대,투싼 (NX4),가솔린 1.6 터보 2WD,오토,가솔린,202202.0,37662.0,2510.0,일반,서울
41777872,EncarMeetgo,EncarDiagnosisP1,기아,디 올 뉴 니로,시그니처,오토,가솔린+전기,202203.0,34797.0,3070.0,일반,서울
41929222,,EncarDiagnosisP0,KG모빌리티(쌍용),코란도 스포츠,CX7 4WD,오토,디젤,201207.0,56473.0,690.0,일반,경기
41931153,,EncarDiagnosisP0,현대,LF 쏘나타,2.0 스마트,오토,가솔린,201606.0,114838.0,930.0,일반,경기
41945588,,EncarDiagnosisP0,기아,더 뉴 레이,프레스티지,오토,가솔린,201809.0,1626.0,1420.0,일반,경기
41921344,,EncarDiagnosisP0,기아,더 뉴 쏘렌토,디젤 2.2 4WD,오토,디젤,201907.0,23787.0,2430.0,일반,경기
41622794,EncarMeetgo,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,오토,가솔린,202201.0,112205.0,3250.0,일반,경기
41635337,EncarMeetgo,EncarDiagnosisP1,현대,아반떼 AD,1.6 GDI 밸류 플러스,오토,가솔린,201703.0,105102.0,950.0,일반,경기
41636390,EncarMeetgo,EncarDiagnosisP1,기아,K8 하이브리드,시그니처,오토,가솔린+전기,202201.0,94482.0,2899.0,일반,경기
41637274,EncarMeetgo,EncarDiagnosisP0,기아,K7 프리미어,2.5 GDI 노블레스,오토,가솔린,202001.0,136398.0,1599.0,일반,경기
41751213,EncarMeetgo,EncarDiagnosisP0,제네시스,G80 (RG3),디젤 2.2 AWD,오토,디젤,202105.0,164409.0,3500.0,일반,경기
41761977,EncarMeetgo,EncarDiagnosisP0,제네시스,GV80,2.5T 가솔린 AWD,오토,가솔린,202103.0,101297.0,4240.0,일반,경기
41779706,EncarMeetgo,EncarDiagnosisP1,현대,스타리아,4WD 투어러 9인승,오토,디젤,202210.0,58528.0,2850.0,일반,경기
41937458,EncarMeetgo,EncarDiagnosisP1,제네시스,GV70,2.5T 가솔린 AWD,오토,가솔린,202403.0,75655.0,4390.0,일반,경기
41836605,EncarMeetgo,EncarDiagnosisP1,제네시스,GV80,3.0 디젤 AWD,오토,디젤,202006.0,148512.0,3800.0,일반,경기
41864755,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 그랜저 IG 하이브리드,르블랑,오토,가솔린+전기,202204.0,80808.0,2650.0,일반,경기
41897127,EncarMeetgo,EncarDiagnosisP1,제네시스,더 뉴 G70,가솔린 2.0T 2WD,오토,가솔린,202104.0,64323.0,2850.0,일반,경기
41627000,EncarMeetgo,EncarDiagnosisP1,현대,투싼 하이브리드 (NX4),인스퍼레이션 2WD,오토,가솔린+전기,202112.0,117803.0,2390.0,일반,경기
41645060,EncarMeetgo,EncarDiagnosisP1,르노코리아(삼성),더 뉴 QM6,2.0 LPe RE 시그니처 2WD,오토,LPG(일반인 구입),202203.0,111970.0,1690.0,일반,경기
41762485,EncarMeetgo,EncarDiagnosisP0,현대,그랜저 HG 하이브리드,프리미엄,오토,가솔린+전기,201601.0,125725.0,890.0,일반,경기
