Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Mileage,Price,SellType,OfficeCityState,Model_Month,Vehicle_Age
41702570,EncarMeetgo,EncarDiagnosisP1,현대,Others,Others,오토,가솔린,5635.0,4000.0,일반,서울,1,2
41726257,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,Others,오토,디젤,83362.0,3560.0,일반,경기,2,4
41856515,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,Others,오토,가솔린,53428.0,2460.0,일반,서울,3,4
41730387,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,HEV 1.6 2WD,오토,가솔린+전기,82929.0,3100.0,일반,경기,2,4
41716120,EncarMeetgo,EncarDiagnosisP0,제네시스,G80 (RG3),Others,오토,가솔린,36901.0,4090.0,일반,경기,2,4
41998116,EncarMeetgo,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,오토,가솔린,43402.0,3990.0,일반,경기,11,5
42019176,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,디젤 2.2 2WD,오토,디젤,26918.0,2650.0,일반,경기,1,5
41714211,EncarMeetgo,EncarDiagnosisP1,제네시스,Others,Others,오토,가솔린,84633.0,3590.0,일반,경기,3,7
41640676,EncarMeetgo,EncarDiagnosisP1,기아,Others,가솔린 1.6 터보 2WD,오토,가솔린,55944.0,2530.0,일반,경기,9,3
40719178,EncarMeetgo,EncarDiagnosisP0,현대,더 뉴 팰리세이드,디젤 2.2 4WD,오토,디젤,68157.0,3680.0,일반,경기,5,3
41778306,EncarMeetgo,EncarDiagnosisP1,현대,Others,Others,오토,가솔린+전기,44474.0,4120.0,일반,경기,3,2
41313574,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),Others,Others,오토,가솔린,18770.0,1880.0,일반,경기,6,4
41937199,EncarMeetgo,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,오토,가솔린,45061.0,3990.0,일반,경기,7,5
41967480,EncarMeetgo,EncarDiagnosisP2,현대,Others,Others,오토,전기,4273.0,5755.0,일반,경기,2,1
41980583,EncarMeetgo,EncarDiagnosisP1,제네시스,GV80,Others,오토,디젤,106297.0,3310.0,일반,서울,12,5
41834813,EncarMeetgo,EncarDiagnosisP1,기아,Others,1.6,오토,가솔린,54022.0,1611.0,일반,경기,4,4
41803294,EncarMeetgo,EncarDiagnosisP1,현대,Others,Others,오토,가솔린,71131.0,2230.0,일반,경기,8,3
41803292,EncarMeetgo,EncarDiagnosisP1,현대,Others,가솔린 1.6 터보 2WD,오토,가솔린,33416.0,2090.0,일반,경기,3,3
41696118,EncarMeetgo,EncarDiagnosisP1,기아,Others,1.6,오토,가솔린,34701.0,1870.0,일반,서울,11,3
41934306,EncarMeetgo,EncarDiagnosisP1,기아,K8 하이브리드,Others,오토,가솔린+전기,91551.0,2360.0,일반,경기,5,4
41694108,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,Others,오토,가솔린,99215.0,2590.0,일반,서울,5,4
41748846,EncarMeetgo,,기아,Others,Others,오토,가솔린,85015.0,530.0,일반,경남,8,14
41881118,EncarMeetgo,EncarDiagnosisP1,기아,Others,Others,오토,전기,45502.0,2820.0,일반,경기,6,2
41878688,EncarMeetgo,EncarDiagnosisP2,현대,더 뉴 그랜저 IG,Others,오토,가솔린,38972.0,2840.0,일반,경기,5,4
41980589,EncarMeetgo,EncarDiagnosisP1,제네시스,GV70,Others,오토,가솔린,86744.0,3710.0,일반,서울,4,3
41980585,EncarMeetgo,EncarDiagnosisP1,현대,Others,2.5 가솔린 2WD,오토,가솔린,36427.0,3360.0,일반,서울,4,2
41980592,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,Others,오토,가솔린,47274.0,3080.0,일반,서울,2,4
41980595,EncarMeetgo,EncarDiagnosisP1,기아,Others,Others,오토,가솔린+전기,87797.0,1480.0,일반,서울,5,5
41993936,EncarMeetgo,EncarDiagnosisP1,기아,Others,1.6,오토,가솔린,83780.0,1500.0,일반,서울,3,4
40777185,,EncarDiagnosisP0,현대,Others,Others,오토,가솔린,32722.0,1620.0,일반,서울,12,3
41855654,,EncarDiagnosisP1,현대,팰리세이드,Others,오토,가솔린,53428.0,2460.0,일반,서울,3,4
41699109,,EncarDiagnosisP1,현대,Others,Others,오토,가솔린,5635.0,4000.0,일반,서울,1,2
41726254,,EncarDiagnosisP1,기아,카니발 4세대,Others,오토,디젤,83362.0,3560.0,일반,경기,2,4
41728212,,EncarDiagnosisP1,기아,쏘렌토 4세대,HEV 1.6 2WD,오토,가솔린+전기,82929.0,3100.0,일반,경기,2,4
41940340,,EncarDiagnosisP0,쉐보레(GM대우),Others,Others,오토,가솔린,33422.0,3500.0,일반,경기,12,3
41802142,,,현대,그랜저 HG,Others,오토,가솔린,88862.0,1050.0,일반,울산,11,10
41980587,EncarMeetgo,EncarDiagnosisP1,제네시스,GV80,2.5T 가솔린 AWD,오토,가솔린,27408.0,4420.0,일반,서울,4,3
41388329,,,현대,Others,Others,오토,가솔린,223522.0,549.0,일반,대구,11,15
41934728,,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,오토,가솔린,45061.0,3990.0,일반,경기,7,5
41997581,,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,오토,가솔린,43402.0,3990.0,일반,경기,11,5
42010712,,EncarDiagnosisP1,현대,팰리세이드,디젤 2.2 2WD,오토,디젤,26918.0,2650.0,일반,경기,1,5
41692832,,EncarDiagnosisP1,제네시스,Others,Others,오토,가솔린,84633.0,3590.0,일반,경기,3,7
41632105,,EncarDiagnosisP1,기아,Others,가솔린 1.6 터보 2WD,오토,가솔린,55944.0,2530.0,일반,경기,9,3
40717028,,EncarDiagnosisP0,현대,더 뉴 팰리세이드,디젤 2.2 4WD,오토,디젤,68157.0,3680.0,일반,경기,5,3
