Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Year,Mileage,Price,SellType,OfficeCityState
41547972,EncarMeetgo,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,오토,가솔린,202101.0,66651.0,3530.0,일반,서울
41819875,EncarMeetgo,EncarDiagnosisP1,현대,i30(신형),디젤 1.6 VGT PYL,오토,디젤,201402.0,128222.0,547.0,일반,대구
41778003,EncarMeetgo,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,오토,가솔린,202203.0,74167.0,3060.0,일반,서울
41544464,EncarMeetgo,EncarDiagnosisP1,기아,스포티지 5세대,가솔린 1.6 터보 2WD,오토,가솔린,202212.0,28582.0,2140.0,일반,서울
41545835,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 노블레스,오토,디젤,202201.0,71790.0,2920.0,일반,서울
42009419,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 K3 2세대,1.6,오토,가솔린,202303.0,75305.0,1400.0,일반,서울
41577216,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,3.0 LPi (렌터카용),오토,LPG(일반인 구입),202209.0,44832.0,2360.0,일반,서울
41209532,EncarMeetgo,EncarDiagnosisP0,제네시스,GV80,2.5T 가솔린 AWD,오토,가솔린,202112.0,155420.0,3570.0,일반,서울
42009416,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 싼타페,디젤 2.2 4WD,오토,디젤,202204.0,127427.0,2260.0,일반,서울
41794552,EncarMeetgo,EncarDiagnosisP1,현대,쏘나타 (DN8),2.0,오토,가솔린,201906.0,23430.0,1690.0,일반,서울
42033342,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),더 뉴 티볼리,1.6 2WD,오토,가솔린,202506.0,2604.0,1800.0,일반,충북
41906046,EncarMeetgo,EncarDiagnosisP0,현대,아반떼 AD,1.6 GDI 밸류 플러스,오토,가솔린,201806.0,107422.0,1130.0,일반,충북
42065165,EncarMeetgo,EncarDiagnosisP1,기아,K3,노블레스,오토,가솔린,201302.0,111860.0,620.0,일반,대구
41918317,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 스포티지 R,디젤 2WD 프레스티지,오토,디젤,201308.0,168070.0,690.0,일반,대구
41855844,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),뉴 스타일 코란도 C,2.2 DX 2WD,오토,디젤,201703.0,56068.0,890.0,일반,대구
41919762,EncarMeetgo,EncarDiagnosisP1,현대,엑센트(신형),위트 1.4 VVT 모던,오토,가솔린,201408.0,128166.0,390.0,일반,대구
41512572,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 쏘렌토,가솔린 2.0 터보 2WD,오토,가솔린,201901.0,117969.0,1740.0,일반,대구
41659990,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 기아 레이,그래비티,오토,가솔린,202211.0,64574.0,1550.0,일반,경기
41871081,EncarMeetgo,EncarDiagnosisP1,현대,아반떼 (CN7),1.6,오토,가솔린,202112.0,78655.0,1690.0,일반,경기
41642821,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 4WD,오토,가솔린,202110.0,134725.0,2250.0,일반,경기
41436062,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 모닝,스마트,오토,가솔린,201610.0,58767.0,490.0,일반,경기
41172532,EncarMeetgo,EncarDiagnosisP1,기아,올 뉴 카니발,9인승 프레스티지,오토,디젤,201703.0,138886.0,1150.0,일반,경기
41871828,EncarMeetgo,EncarDiagnosisP1,기아,올 뉴 카니발,7인승 리무진,오토,디젤,201601.0,150081.0,1290.0,일반,경기
41672552,EncarMeetgo,EncarDiagnosisP1,현대,벨로스터 (JS),1.6 터보 스포츠,오토,가솔린,201907.0,85462.0,1290.0,일반,경기
41777334,EncarMeetgo,EncarDiagnosisP1,기아,K5 3세대,2.0 LPI,오토,LPG(일반인 구입),202205.0,48685.0,2990.0,일반,경기
42011469,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 프레스티지,오토,디젤,202205.0,91241.0,2090.0,일반,경기
41660905,EncarMeetgo,EncarDiagnosisP1,현대,아반떼 (CN7),1.6,오토,가솔린,202207.0,62345.0,2050.0,일반,경기
41992424,EncarMeetgo,EncarDiagnosisP2,쉐보레(GM대우),스파크,팝 에디션,오토,가솔린,201407.0,131017.0,300.0,일반,경남
41863185,EncarMeetgo,EncarDiagnosisP1,현대,제네시스,BH330 그랜드,오토,가솔린,201007.0,224879.0,300.0,일반,경남
41833336,EncarMeetgo,EncarDiagnosisP2,현대,그랜저 (GN7),3.5 LPG 2WD (택시형),오토,LPG(일반인 구입),202404.0,108406.0,2190.0,일반,경남
42000577,EncarMeetgo,EncarDiagnosisP2,현대,엑센트(신형),1.4 VVT 밸류 플러스,오토,가솔린,201707.0,137106.0,650.0,일반,경남
42066661,EncarMeetgo,EncarDiagnosisP2,현대,YF 쏘나타,LPI 프리미어,오토,LPG(일반인 구입),201005.0,155863.0,350.0,일반,경남
41877384,,,KG모빌리티(쌍용),티볼리,VX 2WD,오토,가솔린,201702.0,30866.0,850.0,일반,대전
42018563,,,KG모빌리티(쌍용),코란도 투리스모,4WD TX 9인승,오토,디젤,201706.0,165715.0,650.0,일반,대전
41852989,,,KG모빌리티(쌍용),토레스,가솔린 1.5 2WD,오토,가솔린,202404.0,6915.0,2450.0,일반,대전
41541435,,EncarDiagnosisP1,기아,스포티지 5세대,가솔린 1.6 터보 2WD,오토,가솔린,202212.0,28582.0,2140.0,일반,서울
41542973,,,기아,K8 하이브리드,노블레스,오토,가솔린+전기,202107.0,55225.0,2458.0,일반,서울
41575790,,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,3.0 LPi (렌터카용),오토,LPG(일반인 구입),202209.0,44832.0,2360.0,일반,서울
39931359,,EncarDiagnosisP0,현대,더 뉴 i30,2.0 PYL,오토,가솔린,201601.0,53604.0,770.0,일반,경기
41842346,,,기아,올 뉴 쏘렌토,디젤 2.0 2WD,오토,디젤,201503.0,137042.0,1170.0,일반,대구
41966800,,,현대,아반떼 AD,1.6 e-VGT 스타일,오토,디젤,201603.0,254694.0,550.0,일반,광주
41809283,,,기아,올 뉴 K7,3.0 GDI 리미티드,오토,가솔린,201802.0,149762.0,1280.0,일반,대구
41207056,,EncarDiagnosisP0,제네시스,GV80,2.5T 가솔린 AWD,오토,가솔린,202112.0,155420.0,3570.0,일반,서울
41900215,,,기아,더 뉴 스포티지 R,디젤 2WD 트렌디,오토,디젤,201404.0,147109.0,690.0,일반,인천
41541433,,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,오토,가솔린,202101.0,66651.0,3530.0,일반,서울
41541438,,EncarDiagnosisP1,기아,카니발 4세대,9인승 노블레스,오토,디젤,202201.0,71790.0,2920.0,일반,서울
41773183,,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,오토,가솔린,202203.0,74167.0,3060.0,일반,서울
41836117,,,기아,디 올 뉴 니로,시그니처,오토,가솔린+전기,202207.0,70311.0,2650.0,일반,대전
42006978,,EncarDiagnosisP1,기아,더 뉴 K3 2세대,1.6,오토,가솔린,202303.0,75305.0,1400.0,일반,서울
42006981,,EncarDiagnosisP1,현대,더 뉴 싼타페,디젤 2.2 4WD,오토,디젤,202204.0,127427.0,2260.0,일반,서울
41541438,,EncarDiagnosisP1,기아,카니발 4세대,9인승 노블레스,오토,디젤,202201.0,71790.0,2920.0,일반,서울
41794193,EncarMeetgo,EncarDiagnosisP2,기아,카니발 4세대,7인승 노블레스,오토,디젤,202008.0,35046.0,3070.0,일반,서울
41613512,EncarMeetgo,EncarDiagnosisP2,기아,카니발 4세대,가솔린 9인승 시그니처,오토,가솔린,202306.0,6828.0,3490.0,일반,서울
41795252,EncarMeetgo,EncarDiagnosisP2,쉐보레(GM대우),더 뉴 트레일블레이저,1.3 터보 2WD,오토,가솔린,202512.0,98.0,2390.0,일반,서울
41816099,EncarMeetgo,,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,오토,디젤,201212.0,56839.0,790.0,일반,서울
41802941,EncarMeetgo,EncarDiagnosisP2,기아,더 뉴 카니발 4세대,9인승 노블레스,오토,디젤,202406.0,32377.0,3570.0,일반,서울
41812995,EncarMeetgo,EncarDiagnosisP1,제네시스,GV70,2.5T 가솔린 AWD,오토,가솔린,202112.0,86948.0,3670.0,일반,경기
41813012,EncarMeetgo,EncarDiagnosisP1,제네시스,GV70,2.5T 가솔린 2WD,오토,가솔린,202407.0,38177.0,4990.0,일반,경기
41819644,EncarMeetgo,EncarDiagnosisP2,기아,쏘렌토 4세대,HEV 1.6 2WD,오토,가솔린+전기,202109.0,23177.0,3390.0,일반,서울
41821909,EncarMeetgo,EncarDiagnosisP1,제네시스,GV70,2.5T 가솔린 2WD,오토,가솔린,202110.0,62234.0,3990.0,일반,경기
41919992,EncarMeetgo,EncarDiagnosisP2,기아,올 뉴 K7,3.0 GDI 프레스티지,오토,가솔린,201712.0,69379.0,1470.0,일반,서울
41971814,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 (GN7),2.5 가솔린 2WD,오토,가솔린,202306.0,58045.0,2730.0,일반,서울
42004463,EncarMeetgo,EncarDiagnosisP2,기아,더 뉴 K9 2세대,3.3 T-GDI AWD,오토,가솔린,202201.0,57411.0,3990.0,일반,서울
42014157,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,가솔린 9인승 시그니처,오토,가솔린,202311.0,51613.0,2850.0,일반,서울
42027198,EncarMeetgo,EncarDiagnosisP1,쉐보레(GM대우),트랙스 크로스오버,1.2 RS,오토,가솔린,202404.0,97919.0,1749.0,일반,경기
42014156,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,가솔린 9인승 하이리무진,오토,가솔린,202204.0,66340.0,3410.0,일반,서울
