Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Year,Mileage,Price,SellType,OfficeCityState
41715897,EncarMeetgo,EncarDiagnosisP0,기아,쏘렌토 R,디젤 2.0 2WD TLX,오토,디젤,201109.0,92502.0,670.0,일반,경기
41805259,EncarMeetgo,EncarDiagnosisP1,제네시스,G90,5.0 AWD,오토,가솔린,201901.0,111109.0,3199.0,일반,경기
41890557,EncarMeetgo,EncarDiagnosisP1,쉐보레(GM대우),트레일블레이저,1.3 터보 2WD,오토,가솔린,202209.0,34942.0,1999.0,일반,경기
41579603,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 셀토스,가솔린 2.0 2WD,오토,가솔린,202412.0,30214.0,2599.0,일반,경기
41930597,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 모닝 (JA),프레스티지,오토,가솔린,202308.0,24028.0,1599.0,일반,경기
41516178,EncarMeetgo,EncarDiagnosisP2,기아,카니발 4세대,가솔린 7인승 노블레스,오토,가솔린,202207.0,65253.0,3350.0,일반,경기
41877002,EncarMeetgo,EncarDiagnosisP1,기아,디 올 뉴 니로,프레스티지,오토,가솔린+전기,202204.0,57864.0,2320.0,일반,경기
41835961,EncarMeetgo,EncarDiagnosisP1,현대,아반떼 하이브리드 (CN7),인스퍼레이션,오토,가솔린+전기,202303.0,41940.0,2170.0,일반,경기
41625692,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 프레스티지,오토,디젤,202202.0,66059.0,2520.0,일반,서울
41516884,EncarMeetgo,EncarDiagnosisP2,기아,쏘렌토 4세대,HEV 1.6 4WD,오토,가솔린+전기,202303.0,42380.0,3720.0,일반,경기
41918660,EncarMeetgo,EncarDiagnosisP1,제네시스,GV80,2.5T 가솔린 AWD,오토,가솔린,202205.0,52695.0,4540.0,일반,경기
41518157,EncarMeetgo,EncarDiagnosisP2,현대,팰리세이드,가솔린 3.8 2WD,오토,가솔린,202203.0,64008.0,3120.0,일반,경기
41726267,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 4WD,오토,가솔린,202202.0,80313.0,2610.0,일반,경기
41642348,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 아반떼 AD,1.6,오토,가솔린,201903.0,133684.0,990.0,일반,광주
41731534,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),올 뉴 렉스턴,디젤 2.2 4WD,오토,디젤,202206.0,115914.0,2550.0,일반,광주
41376252,EncarMeetgo,EncarDiagnosisP1,기아,모하비 더 마스터,디젤 3.0 4WD 6인승,오토,디젤,201910.0,129416.0,2650.0,일반,광주
41653285,EncarMeetgo,EncarDiagnosisP1,기아,올 뉴 쏘렌토,디젤 2.0 2WD,오토,디젤,201702.0,121643.0,1199.0,일반,광주
41844859,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 프레스티지,오토,디젤,202103.0,93308.0,2199.0,일반,광주
41985054,EncarMeetgo,EncarDiagnosisP1,현대,투싼 하이브리드 (NX4),인스퍼레이션 2WD,오토,가솔린+전기,202104.0,116317.0,2279.0,일반,대구
41837283,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 IG,2.2 디젤 프리미엄,오토,디젤,201810.0,103583.0,1720.0,일반,대구
41918243,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 쏘렌토 4세대,가솔린 2.5T 2WD,오토,가솔린,202410.0,31836.0,3390.0,일반,대구
41985035,EncarMeetgo,EncarDiagnosisP1,기아,K5 3세대,1.6 터보,오토,가솔린,202105.0,34507.0,2370.0,일반,대구
41800928,EncarMeetgo,EncarDiagnosisP1,기아,K5 하이브리드 3세대,프레스티지,오토,가솔린+전기,202303.0,38711.0,2390.0,일반,인천
41640049,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,HEV 1.6 2WD,오토,가솔린+전기,202204.0,108517.0,2470.0,일반,서울
41512323,EncarMeetgo,EncarDiagnosisP2,현대,싼타페 (MX5),HEV 1.6 2WD,오토,가솔린+전기,202311.0,16606.0,3810.0,일반,경기
41871210,EncarMeetgo,EncarDiagnosisP2,기아,K8 하이브리드,시그니처,오토,가솔린+전기,202204.0,61464.0,2860.0,일반,경기
41864115,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 카니발 4세대,가솔린 7인승 시그니처,오토,가솔린,202410.0,14762.0,4560.0,일반,서울
41515844,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 시그니처,오토,디젤,202102.0,110248.0,2650.0,일반,경기
41835348,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,2.5,오토,가솔린,202206.0,82541.0,2320.0,일반,경기
41834959,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 K9 2세대,3.3 T-GDI AWD,오토,가솔린,202206.0,94598.0,4030.0,일반,경기
41833508,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 2WD,오토,가솔린,202204.0,74024.0,2460.0,일반,경기
41631253,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 (GN7),2.5 가솔린 2WD,오토,가솔린,202308.0,42846.0,2820.0,일반,서울
41972786,EncarMeetgo,EncarDiagnosisP1,현대,쏘나타 (DN8),2.0,오토,가솔린,202301.0,49278.0,1900.0,일반,서울
41576458,,EncarDiagnosisP0,쉐보레(GM대우),트레일블레이저,1.3 터보 2WD,오토,가솔린,202105.0,81539.0,1799.0,일반,경기
41879879,,EncarDiagnosisP1,쉐보레(GM대우),트레일블레이저,1.3 터보 2WD,오토,가솔린,202209.0,34942.0,1999.0,일반,경기
41927209,,EncarDiagnosisP1,기아,더 뉴 모닝 (JA),프레스티지,오토,가솔린,202308.0,24028.0,1599.0,일반,경기
