Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Mileage,Price,SellType,OfficeCityState,Model_Month,Vehicle_Age
41614993,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,2.5,오토,가솔린,59434.0,2599.0,일반,경기,2,5
41987541,EncarMeetgo,EncarDiagnosisP1,현대,Others,2.0,오토,가솔린,32985.0,1890.0,일반,경기,7,6
41705224,EncarMeetgo,EncarDiagnosisP1,현대,Others,Others,오토,가솔린,72129.0,1199.0,일반,경기,1,12
41997116,EncarMeetgo,EncarDiagnosisP1,제네시스,Others,Others,오토,가솔린,133831.0,1490.0,일반,경기,3,9
41838117,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,2.5,오토,가솔린,71519.0,2299.0,일반,경기,10,5
41795173,EncarMeetgo,EncarDiagnosisP1,기아,Others,2.0,오토,가솔린,102874.0,1699.0,일반,경기,6,6
41716152,EncarMeetgo,EncarDiagnosisP0,기아,쏘렌토 4세대,디젤 2.2 4WD,오토,디젤,67714.0,2550.0,일반,경기,1,4
41837104,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,Others,오토,가솔린,65804.0,2599.0,일반,경기,7,6
41680709,EncarMeetgo,EncarDiagnosisP1,현대,Others,1.6 터보,오토,가솔린,38895.0,2199.0,일반,경기,8,4
41988700,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,Others,오토,가솔린,79281.0,2099.0,일반,경기,6,6
41997789,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,2.5,오토,가솔린,104431.0,2090.0,일반,경기,2,5
41706530,EncarMeetgo,EncarDiagnosisP0,르노코리아(삼성),Others,Others,수동,디젤,62382.0,3499.0,일반,경기,6,6
39368584,EncarMeetgo,EncarDiagnosisP0,르노코리아(삼성),Others,Others,수동,디젤,12473.0,2499.0,일반,경기,12,7
41647920,EncarMeetgo,EncarDiagnosisP0,르노코리아(삼성),Others,Others,세미오토,디젤,52907.0,3799.0,일반,경기,9,6
41456477,EncarMeetgo,EncarDiagnosisP2,쉐보레(GM대우),Others,Others,오토,가솔린,63029.0,2550.0,일반,서울,4,5
41792424,EncarMeetgo,EncarDiagnosisP2,현대,Others,Others,오토,가솔린+전기,65391.0,2499.0,일반,서울,1,6
41774234,EncarMeetgo,EncarDiagnosisP2,현대,더 뉴 그랜저 IG,2.5,오토,가솔린,24511.0,2999.0,일반,서울,10,4
41785468,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),Others,Others,오토,디젤,56515.0,950.0,일반,서울,11,12
41721306,EncarMeetgo,EncarDiagnosisP2,기아,Others,노블레스,오토,가솔린+전기,52104.0,2820.0,일반,경기,3,3
41542847,EncarMeetgo,EncarDiagnosisP2,기아,Others,1.6 터보,오토,가솔린,29345.0,2900.0,일반,경기,4,2
41212124,EncarMeetgo,EncarDiagnosisP1,제네시스,G80,3.3 GDI AWD,오토,가솔린,138475.0,1670.0,일반,경기,1,7
41871625,EncarMeetgo,EncarDiagnosisP2,쉐보레(GM대우),Others,Others,오토,가솔린,32020.0,1930.0,일반,경기,9,3
41835894,,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,Others,오토,가솔린,65804.0,2599.0,일반,경기,7,6
41715091,,EncarDiagnosisP0,기아,쏘렌토 4세대,디젤 2.2 4WD,오토,디젤,67714.0,2550.0,일반,경기,1,4
41704764,,EncarDiagnosisP1,현대,Others,Others,오토,가솔린,72129.0,1199.0,일반,경기,1,12
41995334,,EncarDiagnosisP1,제네시스,Others,Others,오토,가솔린,133831.0,1490.0,일반,경기,3,9
41614462,,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,2.5,오토,가솔린,59434.0,2599.0,일반,경기,2,5
41835860,,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,2.5,오토,가솔린,71519.0,2299.0,일반,경기,10,5
41793181,,EncarDiagnosisP1,기아,Others,2.0,오토,가솔린,102874.0,1699.0,일반,경기,6,6
41986379,,EncarDiagnosisP1,현대,Others,2.0,오토,가솔린,32985.0,1890.0,일반,경기,7,6
41679853,,EncarDiagnosisP1,현대,Others,1.6 터보,오토,가솔린,38895.0,2199.0,일반,경기,8,4
41994922,,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,2.5,오토,가솔린,104431.0,2090.0,일반,경기,2,5
41987961,,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,Others,오토,가솔린,79281.0,2099.0,일반,경기,6,6
41954211,,,르노코리아(삼성),Others,Others,수동,디젤,12503.0,2499.0,일반,경기,12,7
39357466,,EncarDiagnosisP0,르노코리아(삼성),Others,Others,수동,디젤,12473.0,2499.0,일반,경기,12,7
41646834,,EncarDiagnosisP0,르노코리아(삼성),Others,Others,세미오토,디젤,52907.0,3799.0,일반,경기,9,6
41699188,,EncarDiagnosisP0,르노코리아(삼성),Others,Others,수동,디젤,62382.0,3499.0,일반,경기,6,6
41713630,EncarMeetgo,EncarDiagnosisP2,기아,스포티지 5세대,Others,오토,디젤,66965.0,3110.0,일반,경기,5,4
41543376,EncarMeetgo,EncarDiagnosisP2,현대,팰리세이드,Others,오토,가솔린,69224.0,3230.0,일반,경기,4,4
41543412,EncarMeetgo,EncarDiagnosisP1,기아,Others,프레스티지,오토,가솔린+전기,66551.0,2470.0,일반,경기,1,4
41603070,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,디젤 2.2 4WD,오토,디젤,121576.0,2650.0,일반,경기,1,5
41692842,EncarMeetgo,EncarDiagnosisP1,제네시스,GV70,2.5T 가솔린 2WD,오토,가솔린,119235.0,3000.0,일반,서울,2,4
41696260,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,Others,오토,디젤,73235.0,2820.0,일반,서울,2,4
41692047,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,Others,오토,디젤,127008.0,2590.0,일반,서울,2,4
41602090,EncarMeetgo,EncarDiagnosisP1,현대,아반떼 (CN7),Others,오토,가솔린,46431.0,2090.0,일반,경기,5,4
41868765,EncarMeetgo,EncarDiagnosisP2,기아,Others,2.5 가솔린 2WD,오토,가솔린,23388.0,3790.0,일반,경기,10,2
41456476,,EncarDiagnosisP2,쉐보레(GM대우),Others,Others,오토,가솔린,63029.0,2550.0,일반,서울,4,5
41699188,,EncarDiagnosisP0,르노코리아(삼성),Others,Others,수동,디젤,62382.0,3499.0,일반,경기,6,6
41646834,,EncarDiagnosisP0,르노코리아(삼성),Others,Others,세미오토,디젤,52907.0,3799.0,일반,경기,9,6
41543376,EncarMeetgo,EncarDiagnosisP2,현대,팰리세이드,Others,오토,가솔린,69224.0,3230.0,일반,경기,4,4
41603070,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,디젤 2.2 4WD,오토,디젤,121576.0,2650.0,일반,경기,1,5
41602090,EncarMeetgo,EncarDiagnosisP1,현대,아반떼 (CN7),Others,오토,가솔린,46431.0,2090.0,일반,경기,5,4
41868765,EncarMeetgo,EncarDiagnosisP2,기아,Others,2.5 가솔린 2WD,오토,가솔린,23388.0,3790.0,일반,경기,10,2
41713630,EncarMeetgo,EncarDiagnosisP2,기아,스포티지 5세대,Others,오토,디젤,66965.0,3110.0,일반,경기,5,4
41543412,EncarMeetgo,EncarDiagnosisP1,기아,Others,프레스티지,오토,가솔린+전기,66551.0,2470.0,일반,경기,1,4
