Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Year,Mileage,Price,SellType,OfficeCityState
41104805,EncarMeetgo,EncarDiagnosisP1,현대,캐스퍼,터보 디 에센셜,오토,가솔린,202306.0,11688.0,1820.0,일반,전북
42051920,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 니로,1.6 HEV,오토,가솔린+전기,202106.0,102522.0,1550.0,일반,서울
41770292,EncarMeetgo,EncarDiagnosisP2,기아,K5 3세대,1.6 터보,오토,가솔린,202302.0,31908.0,2310.0,일반,경기
41749879,EncarMeetgo,EncarDiagnosisP2,기아,쏘렌토 4세대,가솔린 2.5T 2WD,오토,가솔린,202304.0,73269.0,2850.0,일반,경기
42051921,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 그랜저 IG 하이브리드,프리미엄,오토,가솔린+전기,202210.0,76499.0,2600.0,일반,서울
41748981,EncarMeetgo,EncarDiagnosisP2,기아,셀토스,가솔린 1.6 터보 2WD,오토,가솔린,202202.0,30787.0,1720.0,일반,경기
41748313,EncarMeetgo,,기아,셀토스,가솔린 1.6 터보 2WD,오토,가솔린,202204.0,45147.0,2290.0,일반,경기
41098584,,EncarDiagnosisP1,현대,캐스퍼,터보 디 에센셜,오토,가솔린,202306.0,11688.0,1820.0,일반,전북
41379619,,EncarDiagnosisP0,제네시스,G90,3.8 AWD,오토,가솔린,201912.0,145397.0,2700.0,일반,경기
41778031,EncarMeetgo,EncarDiagnosisP1,제네시스,G90 (RS4),가솔린 3.5 터보 AWD,오토,가솔린,202203.0,98326.0,5390.0,일반,서울
42008617,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,가솔린 9인승 노블레스,오토,가솔린,202206.0,77092.0,2909.0,일반,경기
41944205,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 K3 2세대,1.6,오토,가솔린,202206.0,75013.0,1650.0,일반,서울
41278341,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 시그니처,오토,디젤,202202.0,51800.0,3530.0,일반,서울
41510357,EncarMeetgo,EncarDiagnosisP2,현대,그랜저 (GN7),3.5 가솔린 2WD,오토,가솔린,202302.0,26114.0,3690.0,일반,경기
42051917,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 노블레스,오토,디젤,202105.0,78605.0,2390.0,일반,서울
42051915,EncarMeetgo,EncarDiagnosisP1,제네시스,GV80,2.5T 가솔린 AWD,오토,가솔린,202402.0,19313.0,6070.0,일반,서울
41277756,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 노블레스,오토,디젤,202212.0,30674.0,3590.0,일반,서울
42051918,EncarMeetgo,EncarDiagnosisP1,기아,K5 3세대,1.6 터보,오토,가솔린,202208.0,21315.0,2470.0,일반,서울
41509095,EncarMeetgo,EncarDiagnosisP1,현대,스타리아,4WD 투어러 9인승,오토,디젤,202209.0,48618.0,3290.0,일반,경기
41944203,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 K3 2세대,1.6,오토,가솔린,202304.0,78244.0,1750.0,일반,서울
41510916,EncarMeetgo,EncarDiagnosisP2,기아,쏘렌토 4세대,HEV 1.6 2WD,오토,가솔린+전기,202203.0,87934.0,2750.0,일반,경기
41944195,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 4WD,오토,가솔린,202008.0,48069.0,2530.0,일반,서울
41770290,,EncarDiagnosisP2,기아,K5 3세대,1.6 터보,오토,가솔린,202302.0,31908.0,2310.0,일반,경기
41748311,,,기아,셀토스,가솔린 1.6 터보 2WD,오토,가솔린,202204.0,45147.0,2290.0,일반,경기
42047432,,EncarDiagnosisP1,기아,더 뉴 니로,1.6 HEV,오토,가솔린+전기,202106.0,102522.0,1550.0,일반,서울
41749878,,EncarDiagnosisP2,기아,쏘렌토 4세대,가솔린 2.5T 2WD,오토,가솔린,202304.0,73269.0,2850.0,일반,경기
41748980,,EncarDiagnosisP2,기아,셀토스,가솔린 1.6 터보 2WD,오토,가솔린,202202.0,30787.0,1720.0,일반,경기
42049176,,EncarDiagnosisP1,현대,더 뉴 그랜저 IG 하이브리드,프리미엄,오토,가솔린+전기,202210.0,76499.0,2600.0,일반,서울
