Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Mileage,Price,SellType,OfficeCityState,Model_Month,Vehicle_Age
41696785,EncarMeetgo,EncarDiagnosisP2,제네시스,GV80,3.0 디젤 AWD,오토,디젤,68430.0,4700.0,일반,경기,12,6
41340259,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 하이브리드 (GN7),프리미엄,오토,가솔린+전기,17972.0,4670.0,일반,서울,5,3
41431613,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),토레스,Others,오토,가솔린,99366.0,3000.0,일반,서울,10,4
41432353,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 싼타페,HEV 1.6 2WD,오토,가솔린+전기,76795.0,3050.0,일반,서울,2,3
41702873,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,디젤 2.2 4WD,오토,디젤,90656.0,2240.0,일반,서울,6,5
41429639,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 (GN7),2.5 가솔린 2WD,오토,가솔린,52682.0,3900.0,일반,서울,1,3
41880960,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 싼타페,가솔린 2.5T 2WD,오토,가솔린,66708.0,2340.0,일반,서울,2,3
41928391,EncarMeetgo,EncarDiagnosisP1,기아,스포티지 5세대 하이브리드,Others,오토,가솔린+전기,98565.0,2470.0,일반,서울,3,3
41940929,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 카니발 4세대,Others,오토,가솔린,14770.0,2810.0,일반,경기,11,3
41928398,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,HEV 1.6 4WD,오토,가솔린+전기,74164.0,3310.0,일반,서울,8,4
41432495,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,Others,오토,가솔린,29579.0,4510.0,일반,서울,7,4
41430668,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,Others,오토,디젤,94831.0,3500.0,일반,서울,12,6
41944656,EncarMeetgo,EncarDiagnosisP1,제네시스,GV70,2.5T 가솔린 AWD,오토,가솔린,91858.0,3440.0,일반,서울,4,4
41928384,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 셀토스,Others,오토,가솔린,13686.0,2580.0,일반,서울,10,4
41928387,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,가솔린 2.5T 2WD,오토,가솔린,112848.0,2680.0,일반,서울,4,3
41944657,EncarMeetgo,EncarDiagnosisP1,기아,K5 3세대,2.0,오토,가솔린,64874.0,2040.0,일반,서울,4,5
41988203,EncarMeetgo,EncarDiagnosisP1,제네시스,GV80,Others,오토,가솔린,57930.0,4810.0,일반,서울,5,4
41880970,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 프레스티지,오토,디젤,61008.0,2380.0,일반,서울,3,4
41928392,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,Others,오토,디젤,60058.0,2600.0,일반,서울,5,4
41928385,EncarMeetgo,EncarDiagnosisP1,기아,K8,2.5 가솔린 2WD,오토,가솔린,64255.0,2230.0,일반,서울,3,3
41928394,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 시그니처,오토,디젤,92775.0,2740.0,일반,서울,5,4
41432136,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,Others,오토,가솔린,42475.0,3870.0,일반,서울,1,4
41429846,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 (GN7),2.5 가솔린 2WD,오토,가솔린,43365.0,4500.0,일반,서울,1,3
41430801,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,Others,오토,디젤,24277.0,4840.0,일반,서울,1,3
41614343,EncarMeetgo,EncarDiagnosisP1,기아,디 올 뉴 니로,프레스티지,오토,가솔린+전기,80828.0,2000.0,일반,서울,2,4
41428534,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,가솔린 2.5T 2WD,오토,가솔린,34590.0,4210.0,일반,서울,8,4
41530095,EncarMeetgo,EncarDiagnosisP2,기아,쏘렌토 4세대,HEV 1.6 2WD,오토,가솔린+전기,54252.0,2910.0,일반,경기,11,5
41612050,EncarMeetgo,EncarDiagnosisP1,현대,투싼 (NX4),디젤 2.0 2WD,오토,디젤,90695.0,1980.0,일반,서울,2,3
41612348,EncarMeetgo,EncarDiagnosisP1,현대,투싼 (NX4),가솔린 1.6 터보 2WD,오토,가솔린,56158.0,2090.0,일반,서울,2,4
41802139,EncarMeetgo,EncarDiagnosisP1,제네시스,GV80,2.5T 가솔린 AWD,오토,가솔린,38651.0,5140.0,일반,경기,10,3
41880956,EncarMeetgo,EncarDiagnosisP1,기아,K8,2.5 가솔린 2WD,오토,가솔린,34118.0,2640.0,일반,서울,7,5
41691897,EncarMeetgo,EncarDiagnosisP1,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,오토,가솔린,59968.0,4890.0,일반,서울,2,2
41614581,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,Others,오토,가솔린,66979.0,2900.0,일반,서울,2,4
41888421,EncarMeetgo,EncarDiagnosisP1,제네시스,GV70,2.5T 가솔린 AWD,오토,가솔린,52336.0,3490.0,일반,경기,4,3
41848307,,,현대,Others,1.6,오토,가솔린,8031.0,2160.0,일반,경기,12,2
41330642,,EncarDiagnosisP1,현대,그랜저 하이브리드 (GN7),프리미엄,오토,가솔린+전기,17972.0,4670.0,일반,서울,5,3
41427289,,EncarDiagnosisP1,KG모빌리티(쌍용),토레스,Others,오토,가솔린,99366.0,3000.0,일반,서울,10,4
41427490,,EncarDiagnosisP1,기아,카니발 4세대,Others,오토,가솔린,29579.0,4510.0,일반,서울,7,4
41427505,,EncarDiagnosisP1,현대,그랜저 (GN7),2.5 가솔린 2WD,오토,가솔린,43365.0,4500.0,일반,서울,1,3
41338779,,,현대,Others,1.6,오토,가솔린,11996.0,2930.0,일반,서울,12,3
41427318,,EncarDiagnosisP1,현대,더 뉴 싼타페,HEV 1.6 2WD,오토,가솔린+전기,76795.0,3050.0,일반,서울,2,3
41427481,,EncarDiagnosisP1,기아,카니발 4세대,Others,오토,디젤,24277.0,4840.0,일반,서울,1,3
41427483,,EncarDiagnosisP1,기아,카니발 4세대,Others,오토,디젤,94831.0,3500.0,일반,서울,12,6
41427352,,EncarDiagnosisP1,현대,그랜저 (GN7),2.5 가솔린 2WD,오토,가솔린,52682.0,3900.0,일반,서울,1,3
41874613,,EncarDiagnosisP1,현대,더 뉴 싼타페,가솔린 2.5T 2WD,오토,가솔린,66708.0,2340.0,일반,서울,2,3
41923759,,EncarDiagnosisP1,기아,더 뉴 셀토스,Others,오토,가솔린,13686.0,2580.0,일반,서울,10,4
41924112,,EncarDiagnosisP1,기아,카니발 4세대,Others,오토,디젤,60058.0,2600.0,일반,서울,5,4
41696784,,EncarDiagnosisP2,제네시스,GV80,3.0 디젤 AWD,오토,디젤,68430.0,4700.0,일반,경기,12,6
41427328,,EncarDiagnosisP1,현대,팰리세이드,Others,오토,가솔린,42475.0,3870.0,일반,서울,1,4
41874616,,EncarDiagnosisP1,기아,카니발 4세대,9인승 프레스티지,오토,디젤,61008.0,2380.0,일반,서울,3,4
41923771,,EncarDiagnosisP1,기아,쏘렌토 4세대,가솔린 2.5T 2WD,오토,가솔린,112848.0,2680.0,일반,서울,4,3
41924119,,EncarDiagnosisP1,기아,카니발 4세대,9인승 시그니처,오토,디젤,92775.0,2740.0,일반,서울,5,4
41923778,,EncarDiagnosisP1,기아,스포티지 5세대 하이브리드,Others,오토,가솔린+전기,98565.0,2470.0,일반,서울,3,3
41699846,,EncarDiagnosisP1,기아,쏘렌토 4세대,디젤 2.2 4WD,오토,디젤,90656.0,2240.0,일반,서울,6,5
41983988,,EncarDiagnosisP1,제네시스,GV80,Others,오토,가솔린,57930.0,4810.0,일반,서울,5,4
41939083,,EncarDiagnosisP1,제네시스,GV70,2.5T 가솔린 AWD,오토,가솔린,91858.0,3440.0,일반,서울,4,4
41936014,,EncarDiagnosisP1,기아,더 뉴 카니발 4세대,Others,오토,가솔린,14770.0,2810.0,일반,경기,11,3
41923765,,EncarDiagnosisP1,기아,K8,2.5 가솔린 2WD,오토,가솔린,64255.0,2230.0,일반,서울,3,3
41924128,,EncarDiagnosisP1,기아,쏘렌토 4세대,HEV 1.6 4WD,오토,가솔린+전기,74164.0,3310.0,일반,서울,8,4
41939089,,EncarDiagnosisP1,기아,K5 3세대,2.0,오토,가솔린,64874.0,2040.0,일반,서울,4,5
41656220,,EncarDiagnosisP0,KG모빌리티(쌍용),티볼리,VX 2WD,오토,가솔린,69904.0,1100.0,일반,서울,7,9
41425081,,EncarDiagnosisP0,기아,쏘렌토 4세대,디젤 2.2 2WD,오토,디젤,57614.0,2550.0,일반,서울,1,5
41210163,,EncarDiagnosisP0,기아,Others,Others,오토,가솔린,69653.0,1450.0,일반,서울,3,7
41046923,,EncarDiagnosisP0,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,오토,가솔린,28930.0,4300.0,일반,서울,7,5
41771390,,EncarDiagnosisP0,기아,카니발 4세대,Others,오토,디젤,43993.0,2900.0,일반,서울,9,6
41724412,,EncarDiagnosisP0,기아,스포티지 4세대,Others,오토,가솔린,55107.0,1750.0,일반,서울,11,9
41558163,,EncarDiagnosisP0,기아,셀토스,가솔린 1.6 터보 2WD,오토,가솔린,51666.0,1930.0,일반,서울,7,7
41544291,,EncarDiagnosisP0,현대,더 뉴 아반떼 AD,1.6,오토,가솔린,79950.0,1300.0,일반,서울,4,7
41940115,,EncarDiagnosisP0,현대,아반떼 (CN7),1.6,오토,가솔린,38138.0,1980.0,일반,서울,11,6
41634456,,EncarDiagnosisP0,현대,Others,2.0,오토,가솔린,63844.0,1800.0,일반,서울,7,7
41967529,,EncarDiagnosisP0,현대,싼타페 DM,Others,오토,디젤,99777.0,1100.0,일반,서울,4,12
41987439,,EncarDiagnosisP0,현대,아반떼 AD,Others,오토,가솔린,108114.0,800.0,일반,서울,12,11
41929019,,EncarDiagnosisP0,현대,싼타페 TM,디젤 2.0 2WD,오토,디젤,87606.0,1850.0,일반,서울,9,8
41793379,,EncarDiagnosisP0,현대,Others,디젤 2.0 4WD,오토,디젤,63090.0,1380.0,일반,서울,6,10
41880947,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,Others,오토,가솔린,88063.0,2100.0,일반,서울,3,4
41908495,EncarMeetgo,EncarDiagnosisP1,르노코리아(삼성),XM3,Others,오토,가솔린,178507.0,999.0,일반,대구,3,5
