Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Year,Mileage,Price,SellType,OfficeCityState
41529132,EncarMeetgo,EncarDiagnosisP1,기아,스팅어 마이스터,3.3 GT 마스터즈 터보 패키지,오토,가솔린,202102.0,77716.0,3400.0,일반,경기
41545244,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 싼타페,HEV 1.6 2WD,오토,가솔린+전기,202303.0,35957.0,3110.0,일반,서울
41547325,EncarMeetgo,EncarDiagnosisP1,기아,셀토스,가솔린 1.6 터보 2WD,오토,가솔린,202201.0,33817.0,2120.0,일반,서울
41546335,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 노블레스,오토,디젤,202303.0,80712.0,3100.0,일반,서울
41544252,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,HEV 1.6 2WD,오토,가솔린+전기,202101.0,38072.0,2700.0,일반,서울
41836310,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 2WD,오토,가솔린,202205.0,74591.0,2600.0,일반,경기
41881030,EncarMeetgo,EncarDiagnosisP1,기아,K8,3.5 가솔린 4WD,오토,가솔린,202107.0,98549.0,2350.0,일반,경기
41881028,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 4WD,오토,가솔린,202204.0,50540.0,2340.0,일반,경기
41545139,EncarMeetgo,EncarDiagnosisP1,기아,셀토스,가솔린 1.6 터보 2WD,오토,가솔린,202201.0,45605.0,1950.0,일반,서울
41778461,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,가솔린 9인승 노블레스,오토,가솔린,202303.0,57852.0,2720.0,일반,서울
41728370,EncarMeetgo,EncarDiagnosisP1,현대,캐스퍼,인스퍼레이션,오토,가솔린,202207.0,37680.0,1450.0,일반,경기
41718316,EncarMeetgo,EncarDiagnosisP2,르노코리아(삼성),QM3,LE,오토,디젤,201612.0,33505.0,800.0,일반,경기
41928850,EncarMeetgo,EncarDiagnosisP2,제네시스,G80,3.3 GDI AWD,오토,가솔린,201711.0,105979.0,2150.0,일반,경기
