Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Year,Mileage,Price,SellType,OfficeCityState
41371338,EncarMeetgo,EncarDiagnosisP2,기아,올 뉴 카니발,9인승 하이리무진,오토,디젤,201706.0,100918.0,1690.0,일반,서울
41371356,EncarMeetgo,EncarDiagnosisP2,쉐보레(GM대우),트래버스,3.6 AWD LT 레더 프리미엄,오토,가솔린,201912.0,82281.0,1850.0,일반,서울
41154117,EncarMeetgo,EncarDiagnosisP2,KG모빌리티(쌍용),더 뉴 렉스턴 스포츠 칸,디젤 2.2 4WD,오토,디젤,202401.0,66474.0,2690.0,일반,서울
41393161,EncarMeetgo,EncarDiagnosisP2,KG모빌리티(쌍용),토레스,가솔린 1.5 2WD,오토,가솔린,202211.0,15245.0,2030.0,일반,서울
41613512,EncarMeetgo,EncarDiagnosisP2,기아,카니발 4세대,가솔린 9인승 시그니처,오토,가솔린,202306.0,6828.0,3530.0,일반,서울
41688702,EncarMeetgo,,제네시스,GV80,2.5T 가솔린 2WD,오토,가솔린,202007.0,88957.0,3720.0,일반,서울
41430781,EncarMeetgo,EncarDiagnosisP2,기아,쏘렌토 4세대,가솔린 2.5T 4WD,오토,가솔린,202211.0,51534.0,3320.0,일반,서울
41613501,EncarMeetgo,EncarDiagnosisP2,제네시스,더 뉴 G70,가솔린 2.0T 4WD,오토,가솔린,202204.0,31947.0,3690.0,일반,서울
41714755,EncarMeetgo,EncarDiagnosisP2,제네시스,GV80,2.5T 가솔린 2WD,오토,가솔린,202010.0,30739.0,4620.0,일반,서울
41731329,EncarMeetgo,EncarDiagnosisP2,현대,싼타페 (MX5),HEV 1.6 4WD,오토,가솔린+전기,202502.0,25975.0,4490.0,일반,서울
41767646,EncarMeetgo,EncarDiagnosisP2,기아,더 뉴 쏘렌토 4세대,가솔린 2.5T 4WD,오토,가솔린,202506.0,13605.0,4290.0,일반,서울
41776545,EncarMeetgo,EncarDiagnosisP2,제네시스,G80 (RG3),가솔린 2.5 터보 2WD,오토,가솔린,202205.0,62280.0,3820.0,일반,경기
41777997,EncarMeetgo,EncarDiagnosisP1,제네시스,GV70,2.5T 가솔린 AWD,오토,가솔린,202408.0,31628.0,4620.0,일반,서울
41713016,EncarMeetgo,EncarDiagnosisP2,기아,카니발 4세대,가솔린 7인승 하이리무진,오토,가솔린,202107.0,60484.0,3490.0,일반,서울
